uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
407,5,3,14,11,4,8,14,17,0
452,5,5,21,8,3.6666666666666665,3,6,24,0
465,5,10,19,6,4.666666666666667,4,7,20,0
488,6,5,13,21,2.8333333333333335,5,12,21,1
517,4,0,7,6,2.5,8,10,22,0
548,4,3,12,6,4.166666666666667,5,9,21,0
558,3,0,7,7,3,2,15,20,0
605,4,0,7,6,4,6,13,17,0
626,4,3,15,6,2.8333333333333335,7,13,17,0
737,4,1,9,6,1.8333333333333333,5,7,20,0
739,5,1,21,19,5.333333333333333,4,9,19,0
761,5,3,19,6,3.5,8,8,27,0
800,6,7,25,19,3.8333333333333335,4,9,20,1
804,5,5,12,12,4.833333333333333,8,10,24,0
815,5,4,32,20,5,5,7,24,0
877,5,8,10,17,4.833333333333333,7,7,16,0
881,5,1,13,8,4,6,8,13,0
1036,4,2,8,7,2.3333333333333335,5,12,24,0
1109,5,4,18,11,3.5,3,3,24,0
1122,3,2,7,7,3.1666666666666665,4,9,21,0
1139,5,4,12,18,3.6666666666666665,5,13,24,0
1166,3,1,7,12,3.1666666666666665,7,6,24,0
1236,4,2,9,7,3.6666666666666665,2,8,16,0
1239,5,7,11,12,4.333333333333333,5,8,14,0
1328,5,4,13,6,2.8333333333333335,11,5,9,0
1345,5,4,15,15,4,5,10,23,0
1346,3,3,8,9,3.8333333333333335,6,10,21,0
1404,4,1,7,6,2.6666666666666665,5,3,15,0
1468,3,2,7,6,2.1666666666666665,12,14,4,0
1563,5,2,21,13,4,3,14,13,0
1589,5,8,7,6,5.666666666666667,14,7,16,0
1595,6,31,16,27,2.6666666666666665,14,21,5,0
1616,5,3,19,6,1.8333333333333333,2,7,12,0
1644,5,7,8,12,2.3333333333333335,4,10,18,0
1686,4,4,7,6,4.5,4,4,24,0
1764,5,1,14,7,4.166666666666667,4,6,22,0
1852,4,1,14,6,3,6,19,19,0
1879,5,6,7,16,2.3333333333333335,14,14,4,0
1981,4,4,9,6,2.8333333333333335,3,6,25,0
2006,4,4,13,6,4,3,12,19,0
2023,3,0,7,7,4.5,5,14,17,0
2029,3,0,7,7,4.666666666666667,9,14,17,0
2033,5,4,21,9,5.166666666666667,7,9,20,0
2038,4,3,7,6,3.5,4,7,23,0
2058,5,10,19,9,5.333333333333333,2,6,19,0
2092,5,0,9,12,4.333333333333333,6,13,21,0
2148,3,2,7,7,4,4,5,16,0
2167,4,3,7,6,5.333333333333333,4,6,25,0
2179,4,2,12,6,5.166666666666667,3,13,18,0
2185,4,2,10,6,4,4,6,21,0
2190,3,3,7,7,1.5,5,8,15,0
2193,4,1,10,6,2.5,8,12,16,0
2197,4,3,7,6,4.5,6,6,17,0
2213,3,2,7,10,4.166666666666667,6,11,21,0
2218,5,3,27,6,5,13,13,15,0
2246,5,5,15,20,1.5,8,9,17,0
2283,4,4,9,7,5,3,3,19,0
2286,4,0,9,6,3.3333333333333335,2,5,17,0
2299,6,3,7,13,3.8333333333333335,5,6,14,3
2311,4,4,10,6,3.6666666666666665,10,7,20,0
2335,4,4,10,6,4.666666666666667,10,11,24,0
2400,3,4,7,7,5.333333333333333,2,10,14,0
2402,4,4,8,6,3.1666666666666665,10,14,20,0
2412,5,2,7,14,4.333333333333333,10,8,18,0
2440,5,9,24,23,3.5,8,8,14,0
2449,4,2,7,6,3.6666666666666665,3,3,16,0
2465,5,7,11,20,5.666666666666667,12,13,24,0
2509,6,7,14,15,4.166666666666667,7,7,19,1
