uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
426,4,1,14,14,5.166666666666667,10,15,22,0
467,1,3,9,6,4.666666666666667,2,3,20,0
523,4,3,10,13,4.666666666666667,6,11,21,0
532,1,1,10,6,4.833333333333333,4,7,17,0
543,2,2,7,6,2.1666666666666665,2,3,20,0
554,2,3,7,6,4.833333333333333,2,10,19,0
573,4,5,12,22,3.5,5,8,17,0
590,2,2,7,6,4.5,4,7,18,0
601,2,8,7,6,3.8333333333333335,3,8,16,0
611,4,12,18,7,5.166666666666667,6,16,20,0
676,4,5,9,13,4.333333333333333,9,17,17,0
684,4,12,12,15,4,12,16,21,0
702,2,0,7,6,4.333333333333333,7,13,17,0
732,1,2,7,10,3.5,11,9,19,0
759,1,1,13,6,3.5,2,7,21,0
777,4,14,8,6,2,2,9,19,0
785,2,5,7,6,3.8333333333333335,3,9,21,0
803,4,10,11,21,5.333333333333333,5,16,21,0
811,4,3,17,17,5.5,2,5,14,0
825,2,0,7,6,3,11,9,12,0
831,4,2,26,17,2.5,6,12,18,0
836,4,4,14,21,5.833333333333333,2,5,24,0
864,4,10,23,29,4.666666666666667,9,4,16,0
889,1,2,12,6,4.666666666666667,2,11,19,0
904,4,3,9,11,4.333333333333333,10,7,21,0
924,4,2,14,16,4.833333333333333,4,15,24,0
967,4,7,32,28,2,6,11,19,0
969,4,3,21,12,5,5,8,16,0
1130,1,2,9,6,3.6666666666666665,6,12,18,0
1133,4,7,18,18,5.833333333333333,10,14,18,0
1177,4,12,18,35,4.333333333333333,2,15,4,0
1264,3,24,24,27,2.5,5,11,14,0
1413,2,1,8,6,3.5,7,12,17,0
1414,4,7,37,12,3.1666666666666665,7,19,27,0
1438,2,1,7,6,3.8333333333333335,8,9,20,0
1454,4,0,22,6,4,3,13,20,0
1475,4,3,14,27,4.166666666666667,9,15,15,0
1491,4,6,7,18,3.3333333333333335,10,10,18,0
1546,2,2,8,7,1.3333333333333333,4,9,24,0
1605,4,9,15,9,5,5,8,16,0
1617,1,1,11,6,3.8333333333333335,6,9,16,0
1643,4,2,25,10,6,13,19,12,0
1701,2,5,7,6,2.3333333333333335,4,3,19,0
1759,4,3,28,6,5.166666666666667,2,15,20,0
1807,2,3,7,6,4,6,5,23,0
1859,2,0,7,6,5.166666666666667,2,8,16,0
1865,3,13,30,32,4.5,2,9,20,2
1888,2,1,7,6,5.166666666666667,7,14,16,0
1921,4,16,25,27,6,4,16,18,0
1949,4,15,17,10,6,4,8,18,0
1972,2,1,7,6,4.666666666666667,2,3,23,0
2004,2,2,7,6,4.833333333333333,2,9,18,0
2015,4,12,7,6,4,11,6,16,0
2035,1,1,10,6,4,7,13,20,0
2044,4,1,23,14,3.3333333333333335,8,17,20,0
2045,4,2,21,7,3,5,15,15,0
2072,4,10,9,8,5.166666666666667,9,10,18,0
2088,2,2,7,6,4.5,2,3,20,0
2096,4,7,20,15,4.333333333333333,4,9,22,0
2107,1,3,12,6,3.6666666666666665,8,7,20,0
2124,1,0,9,7,2.5,8,7,17,0
2154,3,1,10,15,3.8333333333333335,6,6,14,2
2192,2,0,7,6,2.1666666666666665,8,9,19,0
2230,2,1,7,6,5,8,6,19,0
2232,1,2,10,6,5.166666666666667,4,5,21,0
2233,1,2,12,7,2.6666666666666665,4,15,16,0
2250,1,1,7,10,4.5,7,8,13,0
2261,2,1,7,6,4.833333333333333,4,6,24,0
2324,1,2,7,10,1.6666666666666667,6,7,21,0
2330,1,3,11,7,5.5,6,11,17,0
2341,2,3,7,6,1.5,2,5,17,0
2380,4,2,16,13,5.333333333333333,10,13,16,0
2403,4,1,8,15,4.5,7,13,21,0
2420,4,4,7,11,5.333333333333333,4,10,14,0
2429,4,4,15,9,4.833333333333333,8,5,20,0
2462,2,5,7,7,3,5,9,23,0
2489,3,7,31,24,2.6666666666666665,11,10,19,1
2494,3,2,7,16,3.5,6,12,13,1
2495,2,2,8,6,5.166666666666667,5,4,20,0
2505,4,12,18,22,4.166666666666667,4,9,22,0
2513,1,2,10,6,3.6666666666666665,2,6,16,0
2523,1,4,9,6,3.3333333333333335,4,11,17,0
2555,2,2,7,6,2.3333333333333335,4,3,20,0
2614,1,1,11,6,3,4,12,17,0
2621,1,2,7,9,3.8333333333333335,2,6,19,0
2654,2,0,8,6,3.5,9,7,12,0
2656,2,4,8,6,4,2,5,23,0
2685,4,2,12,8,2.1666666666666665,2,4,13,0
2691,2,2,7,6,2.6666666666666665,7,13,21,0
2716,4,10,28,6,3.6666666666666665,6,15,13,0
2770,1,5,7,8,5.5,3,12,21,0
2910,1,3,10,10,4.166666666666667,3,4,19,0
2919,2,3,8,7,2.3333333333333335,6,7,12,0
2955,2,0,7,6,3,4,17,20,0
3037,2,1,7,6,4,4,7,25,0
3042,2,3,7,6,3,3,12,23,0
3114,4,5,12,10,1.6666666666666667,2,4,17,0
3200,4,4,8,20,4.166666666666667,8,13,16,0
3215,4,7,11,11,5.166666666666667,5,15,24,0
3243,4,1,14,12,2.8333333333333335,7,6,19,0
3279,2,1,8,6,2.1666666666666665,10,4,7,0
3337,4,10,8,19,3.3333333333333335,11,7,17,0
3349,3,3,20,16,2.8333333333333335,13,13,18,3
3359,4,2,9,14,3.6666666666666665,10,8,18,0
3391,4,3,29,33,2,7,13,21,0
3429,4,12,8,23,1.5,10,14,19,0
3453,3,31,49,42,3,14,21,28,3
3488,2,6,8,6,3.5,8,13,16,0
3589,3,24,11,30,3.5,13,17,10,0
3596,4,8,16,20,2.6666666666666665,8,7,18,0
3620,4,7,39,29,4.5,7,15,17,0
3635,4,5,21,25,3.3333333333333335,6,10,7,0
3668,4,6,19,18,3.1666666666666665,5,10,21,0
3761,4,2,14,6,1.8333333333333333,12,17,19,0
3763,4,3,10,6,2.6666666666666665,13,16,8,0
3791,4,4,20,14,3.8333333333333335,4,13,19,0
3847,4,3,7,13,3,6,9,18,0
3859,4,14,13,23,1.6666666666666667,8,13,12,0
3899,4,7,19,10,2.8333333333333335,3,8,18,0
3942,4,2,7,15,1.8333333333333333,13,18,21,0
3976,4,3,21,9,2.1666666666666665,3,16,15,0
3985,4,3,7,16,3,11,20,18,0
3994,4,7,9,10,4.333333333333333,4,5,19,0
4085,3,2,33,35,2.3333333333333335,10,14,16,3
4097,2,2,8,7,1.8333333333333333,7,9,23,0
4135,4,7,8,6,2.6666666666666665,9,11,14,0
4157,4,12,24,20,4.833333333333333,10,15,4,0
4185,4,5,19,17,5.666666666666667,8,14,20,0
4211,4,5,10,8,2.1666666666666665,11,14,12,0
4245,4,12,8,8,2.5,9,11,13,0
4277,1,1,7,8,3.6666666666666665,10,6,22,0
4290,4,6,29,27,3.3333333333333335,11,17,16,0
4368,1,1,7,8,4,6,6,16,0
4401,4,0,19,6,3.8333333333333335,2,6,20,0
4423,4,3,7,12,4.666666666666667,5,6,20,0
