uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
428,3,6,12,7,4.166666666666667,7,7,17,0
504,3,4,24,23,3.5,7,13,13,0
523,3,3,10,13,4.666666666666667,6,11,21,0
534,3,7,10,7,4.166666666666667,2,4,25,0
543,1,2,7,6,2.1666666666666665,2,3,20,0
549,2,2,12,9,4.666666666666667,3,5,18,0
555,2,3,10,6,4.333333333333333,6,8,24,0
556,3,2,26,7,4.666666666666667,8,16,17,0
577,3,4,13,12,4.166666666666667,6,4,18,0
581,2,4,9,6,4,6,10,21,0
605,1,0,7,6,4,6,13,17,0
606,2,4,10,10,5.333333333333333,3,10,23,0
611,3,12,18,7,5.166666666666667,6,16,20,0
671,1,2,7,6,3.3333333333333335,3,3,21,0
672,1,0,7,6,1.1666666666666667,3,5,27,0
734,1,1,7,6,4.333333333333333,4,9,16,0
739,3,1,21,19,5.333333333333333,4,9,19,0
744,3,0,11,6,3.8333333333333335,5,21,24,0
747,1,0,7,6,1,14,7,16,0
757,1,2,7,6,2.6666666666666665,2,9,26,0
759,2,1,13,6,3.5,2,7,21,0
785,1,5,7,6,3.8333333333333335,3,9,21,0
806,2,2,8,11,3.3333333333333335,5,10,20,0
811,3,3,17,17,5.5,2,5,14,0
968,3,6,25,8,5.333333333333333,7,9,19,0
969,3,3,21,12,5,5,8,16,0
1035,3,2,10,19,2.6666666666666665,6,9,25,0
1048,3,0,15,7,1.6666666666666667,7,11,18,0
1109,3,4,18,11,3.5,3,3,24,0
1130,2,2,9,6,3.6666666666666665,6,12,18,0
1133,3,7,18,18,5.833333333333333,10,14,18,0
1136,3,7,25,18,4,13,18,14,0
1141,3,9,13,15,2.6666666666666665,6,9,18,0
1145,3,5,7,8,4.5,10,3,18,0
1174,4,7,7,9,3.3333333333333335,11,21,5,1
1239,3,7,11,12,4.333333333333333,5,8,14,0
1416,3,1,16,9,3.8333333333333335,6,15,22,0
1438,1,1,7,6,3.8333333333333335,8,9,20,0
1440,2,1,11,6,2.1666666666666665,11,15,18,0
1454,3,0,22,6,4,3,13,20,0
1546,1,2,8,7,1.3333333333333333,4,9,24,0
1625,1,1,7,6,3.3333333333333335,6,6,22,0
1759,3,3,28,6,5.166666666666667,2,15,20,0
1852,3,1,14,6,3,6,19,19,0
1870,2,0,9,6,3.6666666666666665,2,9,20,0
1888,1,1,7,6,5.166666666666667,7,14,16,0
1949,3,15,17,10,6,4,8,18,0
2015,3,12,7,6,4,11,6,16,0
2029,1,0,7,7,4.666666666666667,9,14,17,0
2034,3,5,16,6,5.5,5,12,23,0
2039,1,0,7,6,2.1666666666666665,2,3,16,0
2088,1,2,7,6,4.5,2,3,20,0
2108,3,4,16,7,5.333333333333333,2,8,22,0
2197,1,3,7,6,4.5,6,6,17,0
2203,3,2,22,11,5,7,15,24,0
2205,3,1,11,20,5.166666666666667,10,7,18,0
2217,2,1,11,6,1.5,6,13,18,0
2255,3,2,12,12,4.166666666666667,11,12,22,0
2299,4,3,7,13,3.8333333333333335,5,6,14,3
2302,3,10,10,16,3.3333333333333335,6,11,16,0
2317,1,5,7,6,4.166666666666667,3,8,16,0
2341,1,3,7,6,1.5,2,5,17,0
2348,2,3,8,10,2.5,9,11,19,0
2369,2,2,8,7,2.5,8,9,17,0
2402,1,4,8,6,3.1666666666666665,10,14,20,0
2407,1,5,7,6,4.333333333333333,2,6,20,0
2430,2,1,7,9,3.1666666666666665,2,3,18,0
2465,3,7,11,20,5.666666666666667,12,13,24,0
2471,1,3,7,6,3.6666666666666665,2,4,24,0
2537,3,6,17,17,5.5,5,5,17,0
2576,3,3,21,10,4,5,3,23,0
2580,4,3,25,20,6,3,11,20,3
2588,1,5,7,6,3,4,7,20,0
2596,3,7,8,9,2,3,10,23,0
2661,3,6,11,18,3,9,16,4,0
2867,3,4,24,11,5.5,8,12,24,0
2868,1,2,7,6,3.5,2,5,20,0
2923,1,5,7,6,3,8,9,21,0
2947,4,16,10,18,3.6666666666666665,13,15,16,1
2997,4,8,13,20,5.666666666666667,5,8,16,3
3030,2,1,9,6,3.6666666666666665,11,11,16,0
3042,1,3,7,6,3,3,12,23,0
3130,3,4,11,17,6,3,5,24,0
3154,2,2,14,6,3.1666666666666665,3,12,19,0
3169,1,1,7,6,3.5,10,6,27,0
3215,3,7,11,11,5.166666666666667,5,15,24,0
3227,1,7,7,6,5.166666666666667,2,6,24,0
3278,3,4,10,10,2.8333333333333335,11,11,15,0
3286,3,5,7,9,2.3333333333333335,11,13,16,0
3304,3,7,17,10,3,5,6,21,0
3338,2,2,9,10,2.8333333333333335,8,17,14,0
3347,3,5,8,14,2.6666666666666665,8,6,12,0
3367,3,4,11,14,4.166666666666667,11,13,21,0
3373,3,10,11,19,4,4,11,22,0
3374,1,7,7,7,2.3333333333333335,5,11,15,0
3395,1,3,7,7,2.6666666666666665,2,6,24,0
3402,3,2,7,14,3.5,13,9,15,0
3424,3,6,8,13,3.6666666666666665,7,10,20,0
3485,3,14,7,15,4,12,18,8,0
3522,3,4,11,14,3.8333333333333335,5,7,15,0
3541,3,2,35,30,1,14,21,4,0
3575,3,5,19,17,3,13,20,20,0
3597,2,2,9,7,2.5,4,9,18,0
3602,1,3,7,6,3.8333333333333335,7,4,9,0
3604,3,3,9,11,2.6666666666666665,13,7,16,0
3620,3,7,39,29,4.5,7,15,17,0
3641,3,14,11,15,3,12,9,20,0
3674,3,5,19,6,3.1666666666666665,12,5,15,0
3687,1,3,7,6,3.5,4,7,16,0
3706,2,0,9,7,3.1666666666666665,6,11,12,0
3715,3,4,12,18,4,2,8,15,0
3740,4,31,22,27,3.6666666666666665,14,6,13,0
3768,3,6,7,14,1.1666666666666667,7,11,15,0
3781,2,3,7,10,2.3333333333333335,9,7,17,0
3851,3,7,8,20,2.5,12,18,13,0
3855,1,5,7,6,2.5,2,3,20,0
3921,3,5,7,12,2.8333333333333335,10,21,4,0
3939,2,3,8,13,3.8333333333333335,4,6,19,0
3952,1,0,7,6,1.6666666666666667,8,15,20,0
3960,3,6,27,22,3.5,8,16,24,0
3966,3,4,7,8,1.5,5,17,13,0
3979,2,0,11,8,1,11,11,19,0
4090,2,2,10,10,2,7,10,20,0
4124,2,1,8,11,3.5,2,4,19,0
4153,3,10,9,11,3.8333333333333335,6,9,15,0
4163,3,10,22,25,2.1666666666666665,8,17,11,0
4208,2,3,7,11,2.8333333333333335,9,9,16,0
4212,3,8,21,22,4.5,4,7,22,0
4327,3,5,12,12,2,10,10,13,0
