uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
407,2,3,14,11,4,8,14,17,0
436,2,5,11,18,5.666666666666667,7,13,20,0
488,3,5,13,21,2.8333333333333335,5,12,21,1
517,1,0,7,6,2.5,8,10,22,0
532,1,1,10,6,4.833333333333333,4,7,17,0
534,2,7,10,7,4.166666666666667,2,4,25,0
573,2,5,12,22,3.5,5,8,17,0
581,1,4,9,6,4,6,10,21,0
590,1,2,7,6,4.5,4,7,18,0
592,2,3,7,15,2.8333333333333335,9,8,24,0
601,2,8,7,6,3.8333333333333335,3,8,16,0
626,2,3,15,6,2.8333333333333335,7,13,17,0
639,1,4,9,6,4.5,2,6,21,0
640,1,5,9,6,4.166666666666667,2,7,22,0
676,2,5,9,13,4.333333333333333,9,17,17,0
684,2,12,12,15,4,12,16,21,0
689,2,2,13,9,2.8333333333333335,9,8,23,0
711,1,1,7,6,1.3333333333333333,2,7,20,0
729,1,3,7,6,2,5,6,22,0
737,1,1,9,6,1.8333333333333333,5,7,20,0
739,2,1,21,19,5.333333333333333,4,9,19,0
757,1,2,7,6,2.6666666666666665,2,9,26,0
759,1,1,13,6,3.5,2,7,21,0
761,2,3,19,6,3.5,8,8,27,0
766,2,8,13,21,5.333333333333333,3,9,18,0
770,2,3,12,12,2.8333333333333335,8,10,22,0
797,2,3,18,11,4.166666666666667,9,11,20,0
803,2,10,11,21,5.333333333333333,5,16,21,0
811,2,3,17,17,5.5,2,5,14,0
853,1,5,8,6,4.333333333333333,9,7,19,0
873,2,3,7,13,5.166666666666667,2,3,20,0
878,2,1,33,19,4.333333333333333,3,12,16,0
969,2,3,21,12,5,5,8,16,0
1044,1,1,7,6,4.166666666666667,4,7,24,0
1133,2,7,18,18,5.833333333333333,10,14,18,0
1141,2,9,13,15,2.6666666666666665,6,9,18,0
1142,1,0,12,7,3.1666666666666665,12,14,17,0
1159,1,5,7,6,2.5,9,12,12,0
1166,2,1,7,12,3.1666666666666665,7,6,24,0
1213,1,1,11,6,3.1666666666666665,10,19,18,0
1352,2,7,14,28,1.1666666666666667,10,10,16,0
1412,2,4,9,13,4.833333333333333,2,7,18,0
1413,1,1,8,6,3.5,7,12,17,0
1429,1,2,7,6,5.333333333333333,4,4,16,0
1435,2,10,7,15,3.3333333333333335,9,12,8,0
1440,1,1,11,6,2.1666666666666665,11,15,18,0
1468,1,2,7,6,2.1666666666666665,12,14,4,0
1589,2,8,7,6,5.666666666666667,14,7,16,0
1595,3,31,16,27,2.6666666666666665,14,21,5,0
1617,1,1,11,6,3.8333333333333335,6,9,16,0
1625,1,1,7,6,3.3333333333333335,6,6,22,0
1643,2,2,25,10,6,13,19,12,0
1686,1,4,7,6,4.5,4,4,24,0
1723,1,1,11,6,2.6666666666666665,6,15,14,0
1737,2,7,7,10,3.8333333333333335,2,11,24,0
1768,2,4,9,13,3.1666666666666665,3,7,22,0
1852,2,1,14,6,3,6,19,19,0
1879,2,6,7,16,2.3333333333333335,14,14,4,0
1978,2,3,14,6,5.5,3,11,18,0
2015,2,12,7,6,4,11,6,16,0
2029,1,0,7,7,4.666666666666667,9,14,17,0
2035,1,1,10,6,4,7,13,20,0
2039,1,0,7,6,2.1666666666666665,2,3,16,0
2055,2,8,11,6,5,6,20,28,0
2058,2,10,19,9,5.333333333333333,2,6,19,0
2066,2,7,7,10,2.5,14,20,8,0
2107,1,3,12,6,3.6666666666666665,8,7,20,0
2179,1,2,12,6,5.166666666666667,3,13,18,0
2181,1,0,7,6,1.6666666666666667,10,15,13,0
2197,1,3,7,6,4.5,6,6,17,0
2200,1,2,7,6,1.3333333333333333,4,6,16,0
2255,2,2,12,12,4.166666666666667,11,12,22,0
2256,2,7,7,11,4,8,7,15,0
2257,1,1,8,7,5,12,12,17,0
2258,2,1,10,12,4.666666666666667,2,9,17,0
2261,1,1,7,6,4.833333333333333,4,6,24,0
2295,2,3,13,6,3.8333333333333335,4,8,7,0
2301,1,2,7,6,3,10,9,13,0
2311,1,4,10,6,3.6666666666666665,10,7,20,0
2317,1,5,7,6,4.166666666666667,3,8,16,0
2324,2,2,7,10,1.6666666666666667,6,7,21,0
2368,2,1,13,9,5.333333333333333,7,13,9,0
2369,1,2,8,7,2.5,8,9,17,0
2402,1,4,8,6,3.1666666666666665,10,14,20,0
2403,2,1,8,15,4.5,7,13,21,0
2416,1,5,10,7,4.333333333333333,6,5,21,0
2420,2,4,7,11,5.333333333333333,4,10,14,0
2429,2,4,15,9,4.833333333333333,8,5,20,0
2430,2,1,7,9,3.1666666666666665,2,3,18,0
2445,2,7,14,7,4.833333333333333,5,7,18,0
2449,1,2,7,6,3.6666666666666665,3,3,16,0
2462,1,5,7,7,3,5,9,23,0
2465,2,7,11,20,5.666666666666667,12,13,24,0
2520,2,20,19,19,2.3333333333333335,12,3,16,0
2685,2,2,12,8,2.1666666666666665,2,4,13,0
2753,2,7,9,11,4.666666666666667,5,14,20,0
2770,2,5,7,8,5.5,3,12,21,0
2781,2,7,15,8,4.333333333333333,8,17,22,0
2867,2,4,24,11,5.5,8,12,24,0
2903,1,2,7,6,3.3333333333333335,4,9,22,0
2923,1,5,7,6,3,8,9,21,0
2952,1,2,12,6,2.8333333333333335,6,6,20,0
2997,3,8,13,20,5.666666666666667,5,8,16,3
3030,1,1,9,6,3.6666666666666665,11,11,16,0
3069,3,10,8,22,4.833333333333333,10,7,14,3
3112,1,3,7,7,2.5,3,13,21,0
3122,2,3,9,13,4.666666666666667,7,4,20,0
3169,1,1,7,6,3.5,10,6,27,0
3170,2,5,13,12,2.5,2,6,27,0
3173,1,2,7,7,2.3333333333333335,5,6,18,0
3181,2,8,13,13,3.1666666666666665,4,8,16,0
3186,2,4,17,23,4.833333333333333,2,5,22,0
3279,1,1,8,6,2.1666666666666665,10,4,7,0
3304,2,7,17,10,3,5,6,21,0
3314,2,4,31,19,3.3333333333333335,7,7,17,0
3322,2,10,26,24,2.5,8,17,18,0
3324,2,7,11,24,3.6666666666666665,12,13,12,0
3356,2,4,19,15,1.6666666666666667,6,9,20,0
3374,2,7,7,7,2.3333333333333335,5,11,15,0
3424,2,6,8,13,3.6666666666666665,7,10,20,0
3467,2,1,9,17,3.8333333333333335,11,8,8,0
3485,2,14,7,15,4,12,18,8,0
3486,2,8,10,10,2.3333333333333335,10,15,18,0
3488,1,6,8,6,3.5,8,13,16,0
3537,2,7,7,15,1.5,8,16,9,0
3540,2,5,11,7,2.5,7,9,23,0
3552,2,2,7,11,4,8,10,19,0
3564,2,3,20,17,4.5,8,8,19,0
3602,1,3,7,6,3.8333333333333335,7,4,9,0
3604,2,3,9,11,2.6666666666666665,13,7,16,0
3620,2,7,39,29,4.5,7,15,17,0
3621,2,4,7,14,1.8333333333333333,10,8,18,0
3706,1,0,9,7,3.1666666666666665,6,11,12,0
3732,2,10,22,25,2.1666666666666665,12,9,15,0
3740,3,31,22,27,3.6666666666666665,14,6,13,0
3764,2,4,9,13,4.166666666666667,7,12,11,0
3781,2,3,7,10,2.3333333333333335,9,7,17,0
3833,2,4,7,12,2,4,8,9,0
3851,2,7,8,20,2.5,12,18,13,0
3894,2,5,26,16,2.5,13,20,12,0
3913,2,7,9,10,3,4,5,21,0
3931,2,5,7,17,3,10,16,11,0
3932,2,5,8,23,1.3333333333333333,11,5,19,0
3959,2,2,8,10,2.6666666666666665,9,12,16,0
3960,2,6,27,22,3.5,8,16,24,0
3966,2,4,7,8,1.5,5,17,13,0
3989,2,14,7,11,2.1666666666666665,7,18,21,0
3994,2,7,9,10,4.333333333333333,4,5,19,0
4002,2,11,25,11,3.8333333333333335,3,8,25,0
4058,2,6,8,12,2,14,8,27,0
4079,2,2,13,8,2.5,7,11,12,0
4128,2,5,22,28,4.666666666666667,3,11,18,0
4205,3,3,17,11,4,2,11,18,3
4289,2,12,7,19,4.833333333333333,10,17,22,0
4298,2,14,10,20,1.6666666666666667,7,5,14,0
4319,1,0,7,6,5,10,11,16,0
4369,2,6,19,25,3.1666666666666665,12,21,15,0
4441,2,6,13,19,2.6666666666666665,11,10,19,0
4453,2,4,12,14,3.5,3,8,13,0
4458,2,8,15,28,4,8,15,18,0
4481,2,6,12,11,3.6666666666666665,7,8,16,0
4515,2,14,11,12,3.1666666666666665,14,9,19,0
4726,2,12,18,6,3.8333333333333335,4,8,24,0
4772,2,4,7,28,5,10,13,14,0
4779,2,7,19,18,4.166666666666667,8,18,21,0
4821,1,0,7,6,3.5,14,18,6,0
4851,2,7,20,25,3,8,12,16,0
4856,2,5,17,16,3.8333333333333335,9,13,16,0
4862,2,3,13,13,4.166666666666667,10,14,19,0
4939,2,12,9,11,1.8333333333333333,7,7,17,0
4999,2,2,10,9,2,6,12,15,0
5000,2,4,11,11,3.5,7,15,16,0
5007,2,2,10,8,3,10,5,21,0
5091,2,5,8,14,1.5,11,4,14,0
5137,2,5,12,13,2.6666666666666665,8,15,17,0
5165,2,6,9,14,1.1666666666666667,2,10,25,0
5211,2,3,14,14,2.5,5,13,24,0
5226,2,6,18,8,5,7,12,19,0
5236,2,7,16,18,3.5,3,13,18,0
5305,2,10,27,22,1.1666666666666667,8,15,19,0
5323,2,4,7,13,2.3333333333333335,13,16,9,0
5369,2,4,10,11,2.8333333333333335,4,8,21,0
5431,1,0,11,6,4.5,12,21,18,0
5452,2,7,10,15,1.3333333333333333,14,10,22,0
5459,1,3,8,7,3,4,15,7,0
