uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
465,2,10,19,6,4.666666666666667,4,7,20,0
488,4,5,13,21,2.8333333333333335,5,12,21,1
506,2,4,14,10,4.166666666666667,4,5,27,0
507,2,1,14,6,2,4,10,18,0
549,2,2,12,9,4.666666666666667,3,5,18,0
586,2,3,10,18,3.1666666666666665,8,7,20,0
589,1,4,8,7,5.333333333333333,3,6,23,0
603,1,3,10,6,3.6666666666666665,6,10,17,0
606,2,4,10,10,5.333333333333333,3,10,23,0
663,1,1,7,6,2.1666666666666665,6,11,16,0
683,2,1,19,15,4.5,7,6,16,0
728,2,6,7,7,4.166666666666667,9,15,17,0
734,1,1,7,6,4.333333333333333,4,9,16,0
761,2,3,19,6,3.5,8,8,27,0
770,2,3,12,12,2.8333333333333335,8,10,22,0
785,1,5,7,6,3.8333333333333335,3,9,21,0
806,2,2,8,11,3.3333333333333335,5,10,20,0
826,2,5,17,7,5,6,6,26,0
873,2,3,7,13,5.166666666666667,2,3,20,0
904,2,3,9,11,4.333333333333333,10,7,21,0
1025,4,2,13,14,3.1666666666666665,7,12,17,1
1064,2,5,15,15,5,11,14,21,0
1069,1,5,7,6,5.333333333333333,5,15,13,0
1082,2,3,15,14,4.666666666666667,4,7,22,0
1174,4,7,7,9,3.3333333333333335,11,21,5,1
1203,2,3,8,9,4.333333333333333,4,10,23,0
1235,2,4,7,11,4.833333333333333,2,17,14,0
1239,2,7,11,12,4.333333333333333,5,8,14,0
1250,2,10,7,35,3.8333333333333335,8,18,16,0
1264,4,24,24,27,2.5,5,11,14,0
1361,2,2,16,14,5.333333333333333,2,6,20,0
1435,2,10,7,15,3.3333333333333335,9,12,8,0
1440,1,1,11,6,2.1666666666666665,11,15,18,0
1458,2,0,7,12,4.833333333333333,8,8,17,0
1460,1,2,8,6,3.1666666666666665,3,6,23,0
1468,1,2,7,6,2.1666666666666665,12,14,4,0
1563,2,2,21,13,4,3,14,13,0
1605,2,9,15,9,5,5,8,16,0
1616,2,3,19,6,1.8333333333333333,2,7,12,0
1741,2,0,15,6,2.1666666666666665,13,15,8,0
