uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
452,1,5,21,8,3.6666666666666665,3,6,24,0
467,4,3,9,6,4.666666666666667,2,3,20,0
504,1,4,24,23,3.5,7,13,13,0
507,4,1,14,6,2,4,10,18,0
531,4,4,12,6,2.5,4,11,24,0
543,3,2,7,6,2.1666666666666665,2,3,20,0
554,4,3,7,6,4.833333333333333,2,10,19,0
579,1,5,13,11,2.3333333333333335,5,3,19,0
589,4,4,8,7,5.333333333333333,3,6,23,0
671,3,2,7,6,3.3333333333333335,3,3,21,0
686,3,4,8,7,2.8333333333333335,7,12,26,0
728,1,6,7,7,4.166666666666667,9,15,17,0
739,1,1,21,19,5.333333333333333,4,9,19,0
747,3,0,7,6,1,14,7,16,0
757,3,2,7,6,2.6666666666666665,2,9,26,0
766,1,8,13,21,5.333333333333333,3,9,18,0
777,1,14,8,6,2,2,9,19,0
785,4,5,7,6,3.8333333333333335,3,9,21,0
878,1,1,33,19,4.333333333333333,3,12,16,0
879,1,2,11,10,5.166666666666667,4,7,17,0
907,1,4,8,10,2.8333333333333335,8,5,23,0
957,1,2,21,19,4,6,7,20,0
968,1,6,25,8,5.333333333333333,7,9,19,0
985,1,3,13,17,6,11,20,15,0
1085,1,0,17,8,3.1666666666666665,10,19,11,0
1122,3,2,7,7,3.1666666666666665,4,9,21,0
1139,1,4,12,18,3.6666666666666665,5,13,24,0
1166,1,1,7,12,3.1666666666666665,7,6,24,0
1361,1,2,16,14,5.333333333333333,2,6,20,0
1404,3,1,7,6,2.6666666666666665,5,3,15,0
1412,1,4,9,13,4.833333333333333,2,7,18,0
1460,3,2,8,6,3.1666666666666665,3,6,23,0
1475,1,3,14,27,4.166666666666667,9,15,15,0
1520,1,5,7,8,3.8333333333333335,6,14,23,0
1524,4,3,7,6,2.5,5,17,17,0
1557,1,3,26,16,3.1666666666666665,3,6,24,0
1616,1,3,19,6,1.8333333333333333,2,7,12,0
1636,1,6,18,12,1.8333333333333333,3,12,21,0
1691,1,7,9,6,3,9,12,9,0
1764,4,1,14,7,4.166666666666667,4,6,22,0
1792,3,1,7,6,2,2,12,18,0
1865,6,13,30,32,4.5,2,9,20,2
1936,4,0,10,6,4.5,4,14,22,0
1972,3,1,7,6,4.666666666666667,2,3,23,0
1981,4,4,9,6,2.8333333333333335,3,6,25,0
2004,3,2,7,6,4.833333333333333,2,9,18,0
2023,3,0,7,7,4.5,5,14,17,0
2030,4,2,11,6,3.6666666666666665,10,14,19,0
2046,4,7,7,6,3,4,6,15,0
2055,1,8,11,6,5,6,20,28,0
2084,1,2,10,10,5.5,6,8,15,0
2128,4,0,13,6,5.166666666666667,2,5,23,0
2148,3,2,7,7,4,4,5,16,0
2190,3,3,7,7,1.5,5,8,15,0
2193,4,1,10,6,2.5,8,12,16,0
2205,1,1,11,20,5.166666666666667,10,7,18,0
2213,1,2,7,10,4.166666666666667,6,11,21,0
2231,1,10,11,6,3.3333333333333335,7,5,20,0
2246,1,5,15,20,1.5,8,9,17,0
2286,4,0,9,6,3.3333333333333335,2,5,17,0
2289,1,3,15,12,4.666666666666667,2,8,20,0
2300,1,3,7,13,2.3333333333333335,12,8,13,0
2301,3,2,7,6,3,10,9,13,0
2304,1,1,13,10,4.166666666666667,10,12,21,0
2311,4,4,10,6,3.6666666666666665,10,7,20,0
2335,4,4,10,6,4.666666666666667,10,11,24,0
2340,3,0,7,6,2.6666666666666665,2,4,21,0
2402,4,4,8,6,3.1666666666666665,10,14,20,0
2412,1,2,7,14,4.333333333333333,10,8,18,0
2420,1,4,7,11,5.333333333333333,4,10,14,0
2465,1,7,11,20,5.666666666666667,12,13,24,0
2495,4,2,8,6,5.166666666666667,5,4,20,0
2503,4,3,13,6,3.6666666666666665,3,4,20,0
2513,4,2,10,6,3.6666666666666665,2,6,16,0
2520,1,20,19,19,2.3333333333333335,12,3,16,0
2539,6,1,11,6,3.8333333333333335,11,13,9,3
2552,3,0,7,6,5.5,7,10,19,0
2555,3,2,7,6,2.3333333333333335,4,3,20,0
2574,1,7,9,10,5.833333333333333,3,6,25,0
2576,1,3,21,10,4,5,3,23,0
2588,4,5,7,6,3,4,7,20,0
2614,4,1,11,6,3,4,12,17,0
2658,1,1,11,13,5.333333333333333,6,8,19,0
2661,1,6,11,18,3,9,16,4,0
2753,1,7,9,11,4.666666666666667,5,14,20,0
2903,3,2,7,6,3.3333333333333335,4,9,22,0
2918,3,0,7,6,4.5,6,12,24,0
2919,4,3,8,7,2.3333333333333335,6,7,12,0
2926,6,2,15,16,3.1666666666666665,2,14,20,3
2952,4,2,12,6,2.8333333333333335,6,6,20,0
3036,3,1,7,6,2.6666666666666665,9,13,16,0
3069,6,10,8,22,4.833333333333333,10,7,14,3
3123,3,0,7,6,2.5,2,7,17,0
3200,1,4,8,20,4.166666666666667,8,13,16,0
3215,1,7,11,11,5.166666666666667,5,15,24,0
3291,1,8,7,8,3.3333333333333335,10,10,4,0
3318,1,1,9,21,3.3333333333333335,2,9,20,0
3319,1,7,7,10,3,8,21,20,0
3329,1,3,25,15,3,11,12,11,0
3331,1,0,17,6,1.3333333333333333,13,21,6,0
3338,1,2,9,10,2.8333333333333335,8,17,14,0
3347,1,5,8,14,2.6666666666666665,8,6,12,0
3348,1,3,16,17,2.3333333333333335,11,8,23,0
3359,1,2,9,14,3.6666666666666665,10,8,18,0
3408,1,20,22,30,3.6666666666666665,10,19,24,0
3413,1,4,8,12,3.8333333333333335,8,10,19,0
3467,1,1,9,17,3.8333333333333335,11,8,8,0
3479,1,6,16,9,3.1666666666666665,14,10,25,0
3485,1,14,7,15,4,12,18,8,0
3488,4,6,8,6,3.5,8,13,16,0
3501,1,15,20,22,4,10,16,5,0
