uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
443,5,10,15,23,5.666666666666667,7,6,22,0
519,4,4,12,6,4.333333333333333,7,7,24,0
549,5,2,12,9,4.666666666666667,3,5,18,0
555,4,3,10,6,4.333333333333333,6,8,24,0
556,5,2,26,7,4.666666666666667,8,16,17,0
566,5,3,18,8,3.1666666666666665,10,14,16,0
589,4,4,8,7,5.333333333333333,3,6,23,0
606,5,4,10,10,5.333333333333333,3,10,23,0
609,5,7,21,27,2.5,6,9,21,0
640,4,5,9,6,4.166666666666667,2,7,22,0
671,4,2,7,6,3.3333333333333335,3,3,21,0
683,5,1,19,15,4.5,7,6,16,0
685,5,7,19,22,5,2,8,23,0
686,4,4,8,7,2.8333333333333335,7,12,26,0
734,4,1,7,6,4.333333333333333,4,9,16,0
747,4,0,7,6,1,14,7,16,0
757,4,2,7,6,2.6666666666666665,2,9,26,0
766,5,8,13,21,5.333333333333333,3,9,18,0
806,5,2,8,11,3.3333333333333335,5,10,20,0
834,5,9,8,7,4,7,4,19,0
907,5,4,8,10,2.8333333333333335,8,5,23,0
918,4,2,12,6,4.666666666666667,3,5,19,0
919,5,7,9,8,3.6666666666666665,9,9,17,0
923,5,2,22,14,3.6666666666666665,4,7,24,0
963,5,7,8,17,4.5,5,6,22,0
990,5,14,10,20,3.6666666666666665,10,8,21,0
1012,5,9,14,12,3.5,12,17,16,0
1044,4,1,7,6,4.166666666666667,4,7,24,0
1068,5,3,13,10,3.6666666666666665,2,10,16,0
1082,5,3,15,14,4.666666666666667,4,7,22,0
1084,5,5,10,10,4,5,6,20,0
1100,5,1,11,10,3.8333333333333335,10,8,16,0
1118,5,4,9,8,4.666666666666667,4,9,19,0
1141,5,9,13,15,2.6666666666666665,6,9,18,0
1142,4,0,12,7,3.1666666666666665,12,14,17,0
1203,5,3,8,9,4.333333333333333,4,10,23,0
1435,5,10,7,15,3.3333333333333335,9,12,8,0
1436,4,2,9,6,4.166666666666667,4,5,28,0
1440,4,1,11,6,2.1666666666666665,11,15,18,0
1459,5,0,7,8,2.6666666666666665,4,9,15,0
1463,4,2,13,6,1.8333333333333333,4,9,18,0
1524,4,3,7,6,2.5,5,17,17,0
1557,5,3,26,16,3.1666666666666665,3,6,24,0
1588,4,1,10,6,4.166666666666667,7,7,18,0
1607,4,1,7,6,2.1666666666666665,2,3,19,0
1741,5,0,15,6,2.1666666666666665,13,15,8,0
1808,5,1,7,9,2,7,12,28,0
1876,4,2,14,6,4.5,2,5,19,0
1958,5,7,32,9,5,10,12,19,0
2039,4,0,7,6,2.1666666666666665,2,3,16,0
2046,4,7,7,6,3,4,6,15,0
2049,4,3,7,6,4,10,9,21,0
2054,5,3,11,14,2.8333333333333335,5,5,18,0
2055,5,8,11,6,5,6,20,28,0
2068,4,0,8,6,3.1666666666666665,8,12,16,0
2101,4,0,7,6,3.8333333333333335,8,3,24,0
2115,4,4,9,7,4.166666666666667,4,5,16,0
2119,2,4,7,9,5.333333333333333,2,4,18,0
2137,5,2,16,17,3.3333333333333335,3,8,20,0
2156,5,0,24,6,5.333333333333333,4,7,21,0
2168,5,1,12,14,4.166666666666667,4,13,11,0
2171,4,5,7,6,4.833333333333333,3,3,14,0
2181,4,0,7,6,1.6666666666666667,10,15,13,0
2200,4,2,7,6,1.3333333333333333,4,6,16,0
2255,5,2,12,12,4.166666666666667,11,12,22,0
2256,5,7,7,11,4,8,7,15,0
2257,4,1,8,7,5,12,12,17,0
2258,5,1,10,12,4.666666666666667,2,9,17,0
2300,5,3,7,13,2.3333333333333335,12,8,13,0
2301,4,2,7,6,3,10,9,13,0
2302,5,10,10,16,3.3333333333333335,6,11,16,0
2304,5,1,13,10,4.166666666666667,10,12,21,0
2305,5,3,9,10,4.166666666666667,3,3,22,0
2315,5,1,38,6,5.5,2,5,18,0
2348,5,3,8,10,2.5,9,11,19,0
2389,4,0,7,6,3,8,14,13,0
2408,5,0,7,8,3.5,9,14,16,0
2415,5,14,7,12,3,3,11,20,0
2416,4,5,10,7,4.333333333333333,6,5,21,0
2433,5,8,7,6,5.833333333333333,8,12,20,0
2471,4,3,7,6,3.6666666666666665,2,4,24,0
2503,4,3,13,6,3.6666666666666665,3,4,20,0
2527,4,1,7,6,1.1666666666666667,2,8,25,0
2538,4,0,7,6,3.8333333333333335,6,5,13,0
2553,4,2,7,6,3.8333333333333335,7,12,14,0
2580,6,3,25,20,6,3,11,20,3
2585,4,1,7,6,3.8333333333333335,7,4,19,0
2588,4,5,7,6,3,4,7,20,0
2661,5,6,11,18,3,9,16,4,0
2903,4,2,7,6,3.3333333333333335,4,9,22,0
2912,4,2,8,7,2.8333333333333335,5,12,16,0
2941,5,7,23,14,5.333333333333333,11,12,21,0
2997,6,8,13,20,5.666666666666667,5,8,16,3
3112,4,3,7,7,2.5,3,13,21,0
3125,5,5,11,7,5.333333333333333,4,8,24,0
3130,5,4,11,17,6,3,5,24,0
3186,5,4,17,23,4.833333333333333,2,5,22,0
3189,5,1,9,12,3.5,8,14,14,0
3316,5,6,15,8,2.1666666666666665,12,15,11,0
3317,4,1,7,6,1.3333333333333333,11,18,15,0
3322,5,10,26,24,2.5,8,17,18,0
3377,5,10,19,21,4.166666666666667,8,12,18,0
3402,5,2,7,14,3.5,13,9,15,0
3424,5,6,8,13,3.6666666666666665,7,10,20,0
3437,4,5,7,7,4.5,5,3,20,0
3443,5,10,8,16,3.6666666666666665,13,19,10,0
3451,5,7,7,22,3,8,14,8,0
3467,5,1,9,17,3.8333333333333335,11,8,8,0
3479,5,6,16,9,3.1666666666666665,14,10,25,0
3537,5,7,7,15,1.5,8,16,9,0
3558,5,5,16,14,4.666666666666667,12,16,14,0
3564,5,3,20,17,4.5,8,8,19,0
3649,5,7,19,27,1.6666666666666667,9,21,25,0
3687,4,3,7,6,3.5,4,7,16,0
3696,5,7,7,17,5.666666666666667,2,3,25,0
3707,5,17,25,22,3.1666666666666665,12,13,19,0
3715,5,4,12,18,4,2,8,15,0
3781,5,3,7,10,2.3333333333333335,9,7,17,0
3900,5,7,7,27,4,7,9,17,0
3905,3,31,37,40,1.5,14,19,4,0
3933,5,5,10,28,3.3333333333333335,13,21,20,0
3939,5,3,8,13,3.8333333333333335,4,6,19,0
3952,4,0,7,6,1.6666666666666667,8,15,20,0
3984,5,5,7,9,5,4,13,22,0
3991,5,5,10,14,3.5,6,10,10,0
4032,5,0,7,18,1.5,9,13,12,0
4086,5,0,8,9,2,6,13,15,0
4095,4,0,7,6,1.1666666666666667,7,9,12,0
4099,5,7,8,8,2.1666666666666665,7,8,15,0
4119,5,10,27,25,3.8333333333333335,8,10,7,0
4141,4,3,7,6,2.3333333333333335,9,12,19,0
4189,5,7,15,7,3.1666666666666665,11,10,22,0
4201,5,7,14,30,2.6666666666666665,8,19,9,0
4205,6,3,17,11,4,2,11,18,3
4208,5,3,7,11,2.8333333333333335,9,9,16,0
4242,5,6,7,9,3.5,6,7,18,0
4319,4,0,7,6,5,10,11,16,0
4344,5,7,7,12,1.3333333333333333,8,16,17,0
4366,5,3,19,16,5.166666666666667,9,14,22,0
4373,5,2,25,11,2.8333333333333335,8,9,16,0
4378,5,4,7,8,3,11,18,13,0
4417,5,2,12,10,2.1666666666666665,6,9,15,0
4425,5,6,25,26,3.1666666666666665,7,14,8,0
4442,5,5,13,10,3.6666666666666665,6,7,15,0
4453,5,4,12,14,3.5,3,8,13,0
4455,5,4,26,19,3,9,13,22,0
4458,5,8,15,28,4,8,15,18,0
4473,5,10,7,7,4,6,7,23,0
4511,5,7,7,10,2.3333333333333335,5,8,18,0
4556,3,31,11,13,2,7,10,19,0
4586,5,3,22,10,3.3333333333333335,8,16,13,0
4617,5,3,7,19,2.1666666666666665,3,9,21,0
4621,5,8,7,9,2,7,6,20,0
4649,5,4,13,11,2,6,8,16,0
4650,5,8,19,23,4.333333333333333,3,6,21,0
4678,5,5,7,15,3,13,19,8,0
4753,5,2,7,8,2.3333333333333335,11,13,15,0
4830,5,3,16,6,2.5,12,12,23,0
4839,3,20,19,24,2.8333333333333335,7,8,12,0
4851,5,7,20,25,3,8,12,16,0
4856,5,5,17,16,3.8333333333333335,9,13,16,0
