uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
426,5,1,14,14,5.166666666666667,10,15,22,0
436,5,5,11,18,5.666666666666667,7,13,20,0
452,5,5,21,8,3.6666666666666665,3,6,24,0
502,1,0,10,6,3.5,4,11,16,0
517,4,0,7,6,2.5,8,10,22,0
543,4,2,7,6,2.1666666666666665,2,3,20,0
577,1,4,13,12,4.166666666666667,6,4,18,0
586,5,3,10,18,3.1666666666666665,8,7,20,0
606,1,4,10,10,5.333333333333333,3,10,23,0
611,5,12,18,7,5.166666666666667,6,16,20,0
626,1,3,15,6,2.8333333333333335,7,13,17,0
672,4,0,7,6,1.1666666666666667,3,5,27,0
687,4,0,7,6,2.3333333333333335,4,3,21,0
744,1,0,11,6,3.8333333333333335,5,21,24,0
757,4,2,7,6,2.6666666666666665,2,9,26,0
770,1,3,12,12,2.8333333333333335,8,10,22,0
777,5,14,8,6,2,2,9,19,0
779,4,1,7,6,5.5,2,10,23,0
788,1,5,7,10,4.666666666666667,6,6,21,0
806,1,2,8,11,3.3333333333333335,5,10,20,0
836,5,4,14,21,5.833333333333333,2,5,24,0
853,4,5,8,6,4.333333333333333,9,7,19,0
878,5,1,33,19,4.333333333333333,3,12,16,0
907,1,4,8,10,2.8333333333333335,8,5,23,0
918,1,2,12,6,4.666666666666667,3,5,19,0
963,5,7,8,17,4.5,5,6,22,0
968,5,6,25,8,5.333333333333333,7,9,19,0
1035,5,2,10,19,2.6666666666666665,6,9,25,0
1069,4,5,7,6,5.333333333333333,5,15,13,0
1136,5,7,25,18,4,13,18,14,0
1139,5,4,12,18,3.6666666666666665,5,13,24,0
1177,5,12,18,35,4.333333333333333,2,15,4,0
1213,1,1,11,6,3.1666666666666665,10,19,18,0
1235,5,4,7,11,4.833333333333333,2,17,14,0
1391,1,0,10,6,2.6666666666666665,3,9,22,0
1416,5,1,16,9,3.8333333333333335,6,15,22,0
1435,5,10,7,15,3.3333333333333335,9,12,8,0
1459,1,0,7,8,2.6666666666666665,4,9,15,0
1520,1,5,7,8,3.8333333333333335,6,14,23,0
1737,5,7,7,10,3.8333333333333335,2,11,24,0
1741,5,0,15,6,2.1666666666666665,13,15,8,0
1807,4,3,7,6,4,6,5,23,0
2054,1,3,11,14,2.8333333333333335,5,5,18,0
2066,5,7,7,10,2.5,14,20,8,0
2068,4,0,8,6,3.1666666666666665,8,12,16,0
2108,1,4,16,7,5.333333333333333,2,8,22,0
2148,4,2,7,7,4,4,5,16,0
2185,1,2,10,6,4,4,6,21,0
2197,4,3,7,6,4.5,6,6,17,0
2200,4,2,7,6,1.3333333333333333,4,6,16,0
2204,1,0,12,6,4.666666666666667,8,12,19,0
2211,1,0,11,6,4.833333333333333,3,10,23,0
2231,5,10,11,6,3.3333333333333335,7,5,20,0
2258,1,1,10,12,4.666666666666667,2,9,17,0
2264,1,1,13,6,4.333333333333333,9,10,16,0
2272,1,3,10,8,5.166666666666667,2,11,13,0
2296,4,5,7,6,3.1666666666666665,3,5,17,0
2315,5,1,38,6,5.5,2,5,18,0
2358,1,3,14,11,5.833333333333333,6,5,23,0
2380,5,2,16,13,5.333333333333333,10,13,16,0
2389,4,0,7,6,3,8,14,13,0
2400,4,4,7,7,5.333333333333333,2,10,14,0
2415,5,14,7,12,3,3,11,20,0
2473,5,2,20,6,4.666666666666667,11,15,15,0
2523,1,4,9,6,3.3333333333333335,4,11,17,0
2525,5,4,20,12,3,8,13,23,0
2527,4,1,7,6,1.1666666666666667,2,8,25,0
2552,4,0,7,6,5.5,7,10,19,0
2555,4,2,7,6,2.3333333333333335,4,3,20,0
2580,6,3,25,20,6,3,11,20,3
2597,5,1,27,16,4,2,8,15,0
2599,5,6,27,6,2.8333333333333335,2,11,20,0
2716,5,10,28,6,3.6666666666666665,6,15,13,0
2775,5,3,8,16,2.5,9,8,12,0
2796,5,4,20,9,4.5,9,5,22,0
2923,4,5,7,6,3,8,9,21,0
2941,5,7,23,14,5.333333333333333,11,12,21,0
2942,1,2,7,12,2.5,5,8,20,0
2984,6,7,28,25,3.6666666666666665,14,18,20,3
2987,1,0,11,6,3.5,5,14,21,0
2997,6,8,13,20,5.666666666666667,5,8,16,3
3129,5,7,27,10,4.5,9,8,24,0
3162,4,1,7,6,3.5,6,18,11,0
3192,1,1,7,10,5.166666666666667,4,7,20,0
3215,5,7,11,11,5.166666666666667,5,15,24,0
3227,4,7,7,6,5.166666666666667,2,6,24,0
3239,1,2,9,11,5.333333333333333,4,11,23,0
3318,5,1,9,21,3.3333333333333335,2,9,20,0
3331,5,0,17,6,1.3333333333333333,13,21,6,0
3348,5,3,16,17,2.3333333333333335,11,8,23,0
3367,5,4,11,14,4.166666666666667,11,13,21,0
3377,5,10,19,21,4.166666666666667,8,12,18,0
3408,5,20,22,30,3.6666666666666665,10,19,24,0
3479,5,6,16,9,3.1666666666666665,14,10,25,0
3486,5,8,10,10,2.3333333333333335,10,15,18,0
3518,5,5,28,24,2.6666666666666665,4,4,20,0
3540,1,5,11,7,2.5,7,9,23,0
3597,1,2,9,7,2.5,4,9,18,0
3616,5,9,8,11,2.1666666666666665,11,9,17,0
3623,5,3,46,38,3.6666666666666665,14,21,13,0
3641,5,14,11,15,3,12,9,20,0
3658,1,5,10,10,4.166666666666667,3,13,21,0
3659,5,9,15,6,2.3333333333333335,14,16,12,0
3732,5,10,22,25,2.1666666666666665,12,9,15,0
3740,6,31,22,27,3.6666666666666665,14,6,13,0
3761,1,2,14,6,1.8333333333333333,12,17,19,0
3764,1,4,9,13,4.166666666666667,7,12,11,0
3781,1,3,7,10,2.3333333333333335,9,7,17,0
3832,5,14,11,24,3,10,18,24,0
3845,1,5,7,9,1.8333333333333333,12,14,18,0
3847,1,3,7,13,3,6,9,18,0
3859,5,14,13,23,1.6666666666666667,8,13,12,0
