uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
426,6,1,14,14,5.166666666666667,10,15,22,0
465,6,10,19,6,4.666666666666667,4,7,20,0
479,6,4,13,15,4.333333333333333,7,10,20,0
488,4,5,13,21,2.8333333333333335,5,12,21,1
517,1,0,7,6,2.5,8,10,22,0
549,6,2,12,9,4.666666666666667,3,5,18,0
555,1,3,10,6,4.333333333333333,6,8,24,0
581,1,4,9,6,4,6,10,21,0
601,5,8,7,6,3.8333333333333335,3,8,16,0
609,6,7,21,27,2.5,6,9,21,0
614,6,4,14,11,5.666666666666667,4,8,24,0
626,6,3,15,6,2.8333333333333335,7,13,17,0
640,1,5,9,6,4.166666666666667,2,7,22,0
711,5,1,7,6,1.3333333333333333,2,7,20,0
728,6,6,7,7,4.166666666666667,9,15,17,0
747,1,0,7,6,1,14,7,16,0
803,6,10,11,21,5.333333333333333,5,16,21,0
806,6,2,8,11,3.3333333333333335,5,10,20,0
811,6,3,17,17,5.5,2,5,14,0
831,6,2,26,17,2.5,6,12,18,0
834,6,9,8,7,4,7,4,19,0
864,6,10,23,29,4.666666666666667,9,4,16,0
889,1,2,12,6,4.666666666666667,2,11,19,0
914,6,1,16,16,2.3333333333333335,2,6,8,0
1069,1,5,7,6,5.333333333333333,5,15,13,0
1174,4,7,7,9,3.3333333333333335,11,21,5,1
1177,6,12,18,35,4.333333333333333,2,15,4,0
1213,1,1,11,6,3.1666666666666665,10,19,18,0
1345,6,4,15,15,4,5,10,23,0
1346,6,3,8,9,3.8333333333333335,6,10,21,0
1352,6,7,14,28,1.1666666666666667,10,10,16,0
1354,6,2,14,18,5.166666666666667,3,11,19,0
1412,6,4,9,13,4.833333333333333,2,7,18,0
1416,6,1,16,9,3.8333333333333335,6,15,22,0
1429,5,2,7,6,5.333333333333333,4,4,16,0
1454,6,0,22,6,4,3,13,20,0
1475,6,3,14,27,4.166666666666667,9,15,15,0
1588,1,1,10,6,4.166666666666667,7,7,18,0
1616,6,3,19,6,1.8333333333333333,2,7,12,0
1644,6,7,8,12,2.3333333333333335,4,10,18,0
1723,1,1,11,6,2.6666666666666665,6,15,14,0
1792,5,1,7,6,2,2,12,18,0
1808,6,1,7,9,2,7,12,28,0
1876,1,2,14,6,4.5,2,5,19,0
1921,6,16,25,27,6,4,16,18,0
2006,1,4,13,6,4,3,12,19,0
2030,1,2,11,6,3.6666666666666665,10,14,19,0
2038,5,3,7,6,3.5,4,7,23,0
2049,1,3,7,6,4,10,9,21,0
2107,1,3,12,6,3.6666666666666665,8,7,20,0
2120,6,1,13,8,2.8333333333333335,6,9,13,0
2124,1,0,9,7,2.5,8,7,17,0
2181,1,0,7,6,1.6666666666666667,10,15,13,0
2205,6,1,11,20,5.166666666666667,10,7,18,0
2215,5,3,7,6,4.333333333333333,3,9,21,0
2227,6,5,7,8,3.1666666666666665,11,15,5,0
2242,6,2,18,13,3.8333333333333335,11,15,19,0
2264,1,1,13,6,4.333333333333333,9,10,16,0
2303,5,1,7,6,2,2,12,19,0
2304,6,1,13,10,4.166666666666667,10,12,21,0
2311,1,4,10,6,3.6666666666666665,10,7,20,0
2315,6,1,38,6,5.5,2,5,18,0
2341,5,3,7,6,1.5,2,5,17,0
2380,6,2,16,13,5.333333333333333,10,13,16,0
2408,6,0,7,8,3.5,9,14,16,0
2420,6,4,7,11,5.333333333333333,4,10,14,0
2433,6,8,7,6,5.833333333333333,8,12,20,0
2449,5,2,7,6,3.6666666666666665,3,3,16,0
2458,6,4,14,14,3.8333333333333335,8,6,18,0
2471,5,3,7,6,3.6666666666666665,2,4,24,0
2473,6,2,20,6,4.666666666666667,11,15,15,0
2494,4,2,7,16,3.5,6,12,13,1
2495,1,2,8,6,5.166666666666667,5,4,20,0
2514,6,1,14,10,4.833333333333333,4,14,20,0
2555,5,2,7,6,2.3333333333333335,4,3,20,0
2596,6,7,8,9,2,3,10,23,0
2599,6,6,27,6,2.8333333333333335,2,11,20,0
2658,6,1,11,13,5.333333333333333,6,8,19,0
2799,6,1,10,12,3.8333333333333335,8,8,16,0
2923,1,5,7,6,3,8,9,21,0
2952,1,2,12,6,2.8333333333333335,6,6,20,0
3021,6,1,7,8,1.8333333333333333,8,9,17,0
3069,4,10,8,22,4.833333333333333,10,7,14,3
3112,5,3,7,7,2.5,3,13,21,0
3152,6,2,10,20,4.333333333333333,8,16,22,0
3329,6,3,25,15,3,11,12,11,0
3395,5,3,7,7,2.6666666666666665,2,6,24,0
3481,1,0,7,6,2.1666666666666665,10,8,14,0
3486,6,8,10,10,2.3333333333333335,10,15,18,0
3522,6,4,11,14,3.8333333333333335,5,7,15,0
3596,6,8,16,20,2.6666666666666665,8,7,18,0
3643,6,5,10,22,2.1666666666666665,12,17,17,0
3656,1,3,7,7,1.3333333333333333,10,6,20,0
3696,6,7,7,17,5.666666666666667,2,3,25,0
3716,6,5,14,18,3,9,17,6,0
3781,6,3,7,10,2.3333333333333335,9,7,17,0
3808,6,4,23,20,1.8333333333333333,9,7,20,0
3816,6,7,11,10,3.8333333333333335,8,7,19,0
3833,6,4,7,12,2,4,8,9,0
3851,6,7,8,20,2.5,12,18,13,0
3859,6,14,13,23,1.6666666666666667,8,13,12,0
3871,5,7,7,6,4.333333333333333,4,10,14,0
3900,6,7,7,27,4,7,9,17,0
3917,6,1,20,19,4,10,13,8,0
3933,6,5,10,28,3.3333333333333335,13,21,20,0
3937,6,3,8,8,2.8333333333333335,12,12,17,0
3979,6,0,11,8,1,11,11,19,0
4002,6,11,25,11,3.8333333333333335,3,8,25,0
4100,6,1,8,12,1.6666666666666667,5,12,17,0
4185,6,5,19,17,5.666666666666667,8,14,20,0
4208,6,3,7,11,2.8333333333333335,9,9,16,0
4211,6,5,10,8,2.1666666666666665,11,14,12,0
4229,6,3,22,19,1.6666666666666667,7,14,22,0
4240,6,4,16,8,2.6666666666666665,2,4,18,0
4245,6,12,8,8,2.5,9,11,13,0
4257,6,4,7,13,3.5,5,7,16,0
4277,6,1,7,8,3.6666666666666665,10,6,22,0
4310,6,2,8,8,2.5,10,9,16,0
4322,4,31,7,14,3.6666666666666665,11,15,16,0
4344,6,7,7,12,1.3333333333333333,8,16,17,0
4363,6,2,7,8,2.1666666666666665,10,16,21,0
4401,6,0,19,6,3.8333333333333335,2,6,20,0
4423,6,3,7,12,4.666666666666667,5,6,20,0
4441,6,6,13,19,2.6666666666666665,11,10,19,0
4449,6,2,22,17,3,7,13,19,0
4539,6,7,10,16,2.6666666666666665,3,8,18,0
4556,4,31,11,13,2,7,10,19,0
4615,6,8,8,15,2.3333333333333335,10,13,17,0
4652,1,5,7,6,1.6666666666666667,11,7,20,0
4658,6,6,9,9,2.1666666666666665,6,8,22,0
4678,6,5,7,15,3,13,19,8,0
4766,6,7,7,12,3.6666666666666665,13,10,19,0
4779,6,7,19,18,4.166666666666667,8,18,21,0
4839,6,20,19,24,2.8333333333333335,7,8,12,0
4913,6,3,9,11,2.6666666666666665,11,13,19,0
4969,6,7,11,14,3,10,5,16,0
4973,6,1,7,10,3,10,9,17,0
4995,6,7,14,22,4.333333333333333,2,9,17,0
5030,6,14,17,29,2.6666666666666665,14,10,17,0
5080,6,5,7,11,2.8333333333333335,9,14,24,0
5117,6,7,18,22,3.5,7,20,21,0
5126,6,7,8,7,3.1666666666666665,5,3,24,0
5133,6,0,11,14,2.5,11,15,21,0
5163,6,2,22,21,4.5,13,17,16,0
5201,4,0,7,6,1.5,8,5,17,3
5226,6,6,18,8,5,7,12,19,0
5236,6,7,16,18,3.5,3,13,18,0
5307,1,0,12,6,2.8333333333333335,13,15,14,0
5324,6,3,16,11,2,7,7,19,0
5396,6,7,16,16,2,11,13,15,0
5435,6,3,17,7,4.333333333333333,3,6,20,0
5456,6,10,14,8,4.833333333333333,5,7,16,0
5563,4,5,11,14,1.1666666666666667,9,15,11,2
5625,6,10,10,16,4.333333333333333,2,11,20,0
5644,6,4,17,12,3.5,6,12,14,0
5702,6,5,15,15,3,13,19,20,0
5707,6,9,20,14,4,2,9,21,0
5708,6,8,19,18,1.8333333333333333,7,19,13,0
5731,6,3,25,14,3,12,12,11,0
5734,4,31,49,42,4.5,10,9,4,3
5735,6,10,7,11,3.6666666666666665,4,7,20,0
5750,6,10,16,27,3.3333333333333335,8,8,21,0
5775,6,9,21,14,3.1666666666666665,10,18,8,0
5777,6,3,7,16,1.1666666666666667,10,10,19,0
5814,6,10,8,6,3.3333333333333335,7,8,18,0
5860,6,7,8,12,2.3333333333333335,6,7,18,0
5863,6,3,7,10,1,6,13,18,0
5867,1,4,9,6,2.6666666666666665,10,6,13,0
5868,6,2,11,10,2,8,10,9,0
5884,6,5,18,17,3,10,9,15,0
5903,6,1,21,17,4.666666666666667,10,15,24,0
5913,6,6,7,9,1.5,8,13,23,0
5956,6,9,10,20,3.1666666666666665,5,9,19,0
5965,6,4,7,24,3,9,16,18,0
5977,6,7,14,18,3.3333333333333335,12,8,21,0
6001,5,3,7,6,2.5,2,4,24,0
6064,6,7,11,21,1.3333333333333333,12,16,12,0
6078,6,1,10,15,2.3333333333333335,10,8,16,0
6106,1,0,10,6,1.5,9,14,13,0
6107,6,5,14,8,2.3333333333333335,2,11,13,0
6116,6,15,7,15,3,6,15,20,0
6119,6,7,7,19,1.8333333333333333,9,17,16,0
6137,1,4,9,6,3.1666666666666665,6,9,17,0
6142,6,7,12,14,3.5,9,7,16,0
6183,6,5,9,18,1.3333333333333333,13,18,20,0
6187,6,0,9,12,2.1666666666666665,6,12,15,0
6204,6,2,22,25,4,10,8,14,0
6224,1,1,8,6,2.1666666666666665,9,9,20,0
6271,6,6,10,6,3.1666666666666665,7,3,16,0
6278,6,7,12,10,1.5,3,13,18,0
6289,6,10,7,10,2.6666666666666665,12,15,17,0
6318,6,3,9,12,3.6666666666666665,14,17,15,0
6333,6,5,7,10,1.5,9,9,17,0
6334,6,8,9,17,2.5,7,21,5,0
6342,6,4,17,11,3.6666666666666665,4,10,20,0
6352,6,1,16,19,3.3333333333333335,8,8,20,0
6393,1,1,7,6,2.5,7,12,16,0
6422,6,20,30,29,4.5,7,4,20,0
6425,1,1,7,6,2.1666666666666665,11,13,14,0
6466,6,3,19,10,3,13,5,20,0
6478,1,1,13,6,2.5,7,15,18,0
6481,6,4,16,12,3.8333333333333335,9,7,18,0
6490,6,2,7,9,1.3333333333333333,8,10,16,0
6518,4,10,20,18,2,6,16,8,2
6550,6,6,8,10,2,8,15,16,0
6621,6,7,24,26,4.166666666666667,13,13,16,0
6635,6,4,25,20,2.3333333333333335,8,14,16,0
6660,6,5,7,11,2.1666666666666665,4,7,19,0
6681,6,6,10,12,2.6666666666666665,12,15,17,0
6683,6,7,22,26,4.833333333333333,4,7,22,0
6693,6,2,27,10,4.333333333333333,4,10,21,0
6703,6,2,24,8,2,9,13,18,0
6789,6,1,17,12,3,10,15,12,0
6790,6,2,7,8,3.3333333333333335,10,9,15,0
6853,6,14,7,6,2,11,15,27,0
6872,6,7,23,23,2.3333333333333335,8,10,28,0
6879,6,7,12,13,4.333333333333333,8,14,17,0
6897,6,7,11,13,3.8333333333333335,10,3,17,0
6917,6,4,20,8,3.3333333333333335,7,13,20,0
6930,6,7,13,11,3.5,10,3,23,0
6932,6,7,22,13,4.833333333333333,13,17,22,0
6953,6,0,11,13,1.6666666666666667,9,19,9,0
6991,1,1,8,7,2.3333333333333335,8,10,18,0
6996,6,2,11,10,2.5,7,6,12,0
7000,6,7,7,6,5,10,3,9,0
7029,6,2,9,9,2,12,20,15,0
7037,6,14,20,33,3.5,12,14,11,0
7079,6,6,25,21,3.5,4,20,17,0
7108,6,5,10,15,3.6666666666666665,5,8,17,0
7109,6,14,21,15,3.8333333333333335,9,12,16,0
7124,6,10,7,16,3.3333333333333335,14,5,15,0
7165,6,4,7,8,2.8333333333333335,4,13,23,0
7171,6,7,16,21,3,5,13,17,0
7181,6,3,14,13,1.6666666666666667,5,7,19,0
7187,6,3,10,9,4,5,9,22,0
7212,6,20,7,12,1,11,14,5,0
7213,6,4,7,7,2.3333333333333335,14,16,4,0
7242,6,7,12,10,2.5,6,10,19,0
7246,6,5,7,12,3.6666666666666665,9,14,13,0
7284,6,7,7,12,1.1666666666666667,5,8,14,0
7308,6,7,7,8,2.8333333333333335,2,4,18,0
7326,1,4,7,6,5,8,5,22,0
7346,6,6,15,24,1.8333333333333333,2,5,25,0
7364,6,1,7,10,3,13,20,8,0
7404,6,3,14,9,3.6666666666666665,12,14,22,0
7421,6,8,26,17,3,14,17,22,0
7470,6,16,7,6,2.5,14,16,15,0
7479,6,2,15,7,1.5,11,14,17,0
7493,6,14,18,17,2.8333333333333335,9,10,19,0
7524,6,7,8,26,2.3333333333333335,11,11,9,0
7546,6,6,7,7,4,10,12,20,0
7571,1,3,8,7,3.3333333333333335,13,15,13,0
7573,6,3,14,14,3.1666666666666665,12,12,22,0
7603,6,6,23,18,4.166666666666667,9,12,21,0
7724,6,10,8,14,4.833333333333333,4,8,18,0
7736,1,0,7,7,1.6666666666666667,13,18,15,0
7783,1,1,7,6,2.6666666666666665,8,16,22,0
7784,6,3,15,17,3.3333333333333335,12,17,15,0
7808,6,5,7,9,2.3333333333333335,10,3,13,0
7827,6,7,12,10,2.5,11,18,20,0
7828,6,2,9,18,1.5,13,18,9,0
7832,6,3,7,9,3,7,8,17,0
7856,6,12,32,22,5.5,9,18,14,0
7900,6,3,20,29,3.3333333333333335,12,13,21,0
7910,6,5,10,16,3.3333333333333335,10,15,19,0
7929,6,4,10,15,2,11,11,20,0
7998,6,4,9,14,3.3333333333333335,8,7,16,0
8002,6,14,7,26,2.1666666666666665,14,11,18,0
8018,1,2,7,6,2.8333333333333335,7,13,15,0
8024,6,6,15,11,4,12,7,18,0
8053,6,2,7,13,2.5,8,10,8,0
8062,6,5,13,7,2.1666666666666665,7,8,13,0
8218,6,6,15,18,4,2,6,22,0
8373,6,3,16,19,5.333333333333333,2,5,21,0
8384,6,2,18,8,3.5,11,9,17,0
8552,1,1,9,6,4.166666666666667,8,11,13,0
8590,6,4,20,29,3.8333333333333335,6,14,16,0
8599,6,7,25,24,5.833333333333333,2,3,22,0
8616,1,0,10,6,4.166666666666667,5,7,16,0
8645,1,0,11,6,4.333333333333333,8,11,8,0
8650,6,5,11,20,3.3333333333333335,7,10,23,0
8840,6,1,7,15,4.833333333333333,2,4,15,0
8842,6,17,23,27,3.5,6,18,20,0
8847,5,3,7,6,3.1666666666666665,4,9,13,0
8849,1,2,10,6,4.5,3,7,24,0
8866,1,0,7,7,2.8333333333333335,9,14,17,0
8939,1,3,8,7,2,9,8,15,0
8955,6,0,15,9,4.666666666666667,6,13,20,0
8997,5,4,7,6,4.166666666666667,4,11,17,0
9000,6,2,10,14,3.8333333333333335,6,9,10,0
9084,1,0,9,6,2.6666666666666665,2,6,16,0
9086,6,0,13,11,1.3333333333333333,2,10,21,0
9106,6,7,16,13,5,8,5,11,0
9111,1,3,8,6,3.5,2,8,18,0
9115,6,10,19,6,5.166666666666667,7,14,15,0
9162,1,2,7,6,2.6666666666666665,7,10,23,0
9178,6,6,12,11,4.5,3,12,7,0
9189,1,2,12,6,5,2,7,25,0
9208,1,1,9,6,4.5,3,8,25,0
9266,6,4,13,6,4.333333333333333,11,11,18,0
9268,6,5,15,20,4.333333333333333,3,7,20,0
9271,6,7,7,14,3.6666666666666665,4,6,22,0
9282,1,1,11,6,3.3333333333333335,5,9,22,0
9305,6,6,22,6,4.333333333333333,6,13,18,0
9369,6,2,9,9,3.5,6,14,24,0
9373,1,2,7,7,3.5,6,15,20,0
9374,1,1,11,6,3.8333333333333335,5,6,20,0
9388,6,4,28,19,5,8,17,19,0
9395,6,10,24,6,4.666666666666667,10,14,21,0
9434,6,2,13,11,4.666666666666667,7,17,14,0
9439,6,5,10,10,5.5,5,3,16,0
9455,6,3,10,23,4,5,13,16,0
9470,6,4,17,13,4.333333333333333,7,11,16,0
9516,6,3,9,10,4,6,11,24,0
9552,6,1,17,6,2,3,7,24,0
9660,6,2,20,6,4,5,14,13,0
9697,6,3,7,12,3.1666666666666665,6,9,17,0
9747,6,6,17,8,4.166666666666667,4,8,19,0
9779,1,0,11,6,3.3333333333333335,13,14,15,0
9783,6,3,34,34,5.833333333333333,7,9,24,0
9814,6,1,12,10,2,5,13,16,0
9863,6,2,15,6,2.3333333333333335,12,19,18,0
9878,6,2,12,11,2.5,5,8,17,0
9897,6,1,11,8,3.3333333333333335,6,13,20,0
9923,6,3,10,12,3.5,6,8,19,0
9925,1,3,7,7,5.833333333333333,10,6,23,0
9938,6,5,17,13,3.3333333333333335,2,4,22,0
9984,1,1,7,7,5.666666666666667,6,6,22,0
9988,6,3,14,6,4.333333333333333,8,15,17,0
10001,6,1,20,13,4.666666666666667,5,9,18,0
10040,1,0,7,6,2.6666666666666665,7,14,16,0
10113,6,0,7,13,2.1666666666666665,11,19,10,0
10181,5,3,7,7,4,2,4,14,0
10221,6,2,7,8,3.6666666666666665,9,7,20,0
10229,6,10,18,17,4.833333333333333,3,7,23,0
10242,1,1,7,6,3.3333333333333335,10,15,16,0
10276,1,2,8,6,2.8333333333333335,4,6,16,0
10360,1,2,7,6,3.5,7,3,15,0
10363,6,1,13,7,4.166666666666667,9,11,18,0
10371,6,9,19,8,4.333333333333333,2,3,23,0
10397,6,5,13,7,3.8333333333333335,7,3,24,0
10444,6,5,37,6,5.5,7,12,21,0
10530,6,0,32,6,2.8333333333333335,8,17,19,0
10535,5,3,7,6,2.1666666666666665,6,4,22,0
10541,1,3,10,6,4.5,9,6,22,0
10578,6,2,11,14,2.6666666666666665,8,10,8,0
10589,6,2,19,6,5,7,6,16,0
10591,1,2,13,6,5.5,4,13,16,0
10603,6,4,17,17,2.8333333333333335,2,8,23,0
10616,6,6,18,15,5.5,6,9,17,0
10641,6,3,13,11,2.8333333333333335,10,9,12,0
10656,6,7,25,23,3.6666666666666665,4,12,18,0
10720,1,2,9,7,3.5,9,13,18,0
10725,1,2,14,6,2.6666666666666665,3,13,20,0
10750,1,2,7,7,3.5,10,15,16,0
10797,1,2,12,6,3,9,7,22,0
10812,6,5,8,28,3.1666666666666665,8,15,18,0
10825,6,7,30,28,4.333333333333333,6,12,24,0
10830,6,2,34,18,4,9,13,21,0
10956,6,3,9,9,4,11,13,21,0
10957,1,0,7,7,4.833333333333333,5,5,11,0
11023,6,7,12,6,4.166666666666667,6,12,22,0
11076,6,10,27,6,5.333333333333333,2,8,25,0
11082,6,0,28,11,2.5,10,18,16,0
11108,6,4,37,8,5.166666666666667,3,9,18,0
11129,1,5,9,6,3.6666666666666665,4,4,17,0
11195,5,2,7,6,5.166666666666667,2,5,24,0
11209,6,6,12,12,3.5,4,8,18,0
11213,1,3,7,7,4.5,7,9,16,0
11243,6,0,7,13,2,8,18,20,0
11273,6,1,8,10,3.8333333333333335,7,12,19,0
11293,6,1,16,6,4.166666666666667,5,21,10,0
11346,1,4,7,6,4.5,6,16,17,0
11365,6,4,13,11,3.5,6,8,20,0
11366,6,4,34,34,4.833333333333333,7,15,18,0
11374,6,10,21,25,2.1666666666666665,8,18,4,0
11401,6,3,8,10,4.5,8,3,24,0
11433,5,2,7,6,4.666666666666667,2,7,17,0
11436,6,4,13,14,2.8333333333333335,10,6,13,0
11458,1,1,8,6,2.3333333333333335,6,13,26,0
11468,1,3,7,6,3.3333333333333335,7,13,23,0
11480,6,7,9,9,1.8333333333333333,8,9,16,0
11575,6,1,32,10,5.333333333333333,3,12,23,0
11612,6,9,7,10,3,2,6,27,0
11626,6,2,10,13,2.5,9,14,11,0
11641,1,0,7,6,4.833333333333333,7,14,11,0
11656,6,5,19,13,5.666666666666667,8,13,16,0
11667,1,3,12,6,3,5,13,22,0
11670,5,7,7,7,1.8333333333333333,4,3,16,0
11683,6,5,12,9,3.8333333333333335,10,7,20,0
11720,1,2,8,6,3.6666666666666665,2,6,19,0
11777,6,2,15,6,1.8333333333333333,9,8,20,0
11785,6,3,16,21,3.8333333333333335,8,18,24,0
11789,6,1,13,18,5,4,7,19,0
11803,1,0,8,6,3.8333333333333335,5,17,16,0
11830,6,0,18,12,1.5,9,15,17,0
11893,5,6,7,6,3.5,5,12,20,0
11968,6,3,10,13,5.166666666666667,2,8,16,0
12007,6,2,18,12,4.833333333333333,2,6,26,0
12021,1,3,7,6,3.5,10,13,15,0
12056,6,4,14,13,1.8333333333333333,9,6,14,0
12063,1,3,12,6,2.8333333333333335,2,6,23,0
12133,1,2,10,6,3.5,4,9,22,0
12139,6,2,16,8,4,2,16,19,0
12148,6,4,15,20,3,6,6,18,0
12155,6,3,18,19,5.333333333333333,10,8,19,0
12188,1,2,8,6,4.5,4,6,28,0
12194,6,3,13,19,4.333333333333333,10,14,19,0
12207,6,6,13,9,1,2,19,16,0
12228,6,5,14,22,4.166666666666667,8,11,22,0
12269,1,2,9,6,1.3333333333333333,5,15,20,0
12297,5,2,7,6,2.6666666666666665,5,5,16,0
12310,5,7,7,6,3.8333333333333335,4,3,25,0
12318,1,2,13,6,4.666666666666667,8,4,19,0
12321,6,4,10,8,3.6666666666666665,6,19,16,0
12380,6,2,10,13,4.833333333333333,4,10,23,0
12381,1,0,12,6,2.1666666666666665,5,13,14,0
12437,1,1,7,6,3.5,4,9,9,0
12451,6,5,7,9,3.3333333333333335,2,7,18,0
12475,6,5,7,16,3.6666666666666665,6,7,16,0
12521,6,2,7,8,2.5,2,8,20,0
12533,1,1,12,6,3.1666666666666665,8,9,20,0
12549,6,1,11,9,4.166666666666667,2,5,18,0
12568,6,3,10,14,1.5,12,21,24,0
12578,6,6,28,10,3.3333333333333335,9,14,18,0
12582,1,2,11,6,2.5,12,11,14,0
12652,1,4,7,6,5.166666666666667,7,9,20,0
12664,5,1,7,7,4.833333333333333,4,5,15,0
12673,6,2,14,10,4.166666666666667,9,15,21,0
12706,5,4,7,6,3.3333333333333335,3,5,21,0
12711,6,0,11,15,4.333333333333333,2,7,22,0
12733,6,4,9,9,4.166666666666667,5,8,16,0
12743,1,5,7,6,2.1666666666666665,7,15,16,0
12807,6,6,25,10,3,3,10,25,0
12809,1,3,7,7,2.8333333333333335,8,14,23,0
12840,6,0,8,9,2.1666666666666665,2,10,16,0
12842,6,5,15,18,5.333333333333333,2,10,14,0
12846,6,6,15,6,5.5,13,11,16,0
12853,6,1,7,12,2,8,9,20,0
12865,1,1,12,7,3.6666666666666665,7,8,19,0
12869,6,1,18,14,2.3333333333333335,3,9,22,0
12899,6,6,13,14,1.3333333333333333,2,4,16,0
12903,1,2,11,6,5.5,2,8,17,0
12939,6,4,9,11,3.8333333333333335,7,8,22,0
12941,6,3,14,14,3.6666666666666665,8,12,19,0
12960,6,7,7,12,4.666666666666667,2,6,24,0
12978,1,3,8,6,4.833333333333333,3,10,23,0
12990,6,5,10,9,4.833333333333333,3,7,22,0
13033,6,3,9,15,2.6666666666666665,5,7,16,0
13037,6,3,10,11,4.833333333333333,13,19,16,0
13120,6,7,12,9,4.833333333333333,3,12,23,0
13149,1,0,10,6,3.3333333333333335,8,14,18,0
13151,6,10,9,12,4.5,13,7,18,0
13159,1,1,10,6,4.5,6,8,16,0
13161,6,6,20,24,5.666666666666667,3,6,22,0
13220,6,2,7,11,5.5,2,4,23,0
13289,4,2,10,6,3.8333333333333335,4,13,20,1
13297,6,8,7,9,2,4,9,18,0
13303,6,3,16,9,4.166666666666667,9,11,18,0
13313,1,5,8,6,2.1666666666666665,3,17,22,0
13331,6,8,11,6,4.5,2,6,18,0
13335,1,0,8,6,1.3333333333333333,14,16,10,0
13351,1,3,7,7,3.5,8,12,7,0
13369,1,1,7,6,2.3333333333333335,6,15,16,0
13388,6,1,7,11,3.1666666666666665,8,7,20,0
13398,6,6,8,18,3.5,5,7,26,0
13400,6,2,7,8,4.666666666666667,3,6,26,0
13406,6,5,9,16,4.166666666666667,5,8,18,0
13420,6,3,17,10,3.8333333333333335,12,15,18,0
13439,1,0,12,6,5,5,5,20,0
13441,6,5,7,16,3.3333333333333335,2,9,27,0
13486,6,4,21,6,5.833333333333333,11,13,19,0
13488,6,12,7,6,5,8,5,21,0
13534,6,1,14,8,3.3333333333333335,6,7,21,0
13537,5,2,7,6,4.666666666666667,3,6,18,0
13622,6,1,12,11,4.666666666666667,5,12,18,0
13646,1,2,11,6,5.166666666666667,2,6,24,0
13648,6,5,7,13,5.833333333333333,7,10,19,0
13658,6,6,14,27,5.166666666666667,8,8,24,0
13685,6,2,7,10,3.5,2,9,21,0
13704,1,3,8,6,5.166666666666667,4,11,16,0
13781,6,5,21,16,3.5,5,11,20,0
13802,6,0,8,10,3.1666666666666665,10,13,16,0
13836,6,4,23,12,5.333333333333333,3,14,18,0
13869,6,0,28,6,2.6666666666666665,6,6,20,0
13884,6,2,7,18,5,11,14,16,0
13889,1,5,10,7,5.166666666666667,8,6,21,0
13910,6,8,7,6,4.5,8,9,18,0
13920,5,1,7,6,3,2,5,20,0
13960,4,2,9,12,2.5,6,16,12,2
13967,6,4,19,11,4.333333333333333,4,8,16,0
13971,6,0,17,6,4.666666666666667,2,4,16,0
13991,6,2,16,6,4.833333333333333,6,4,21,0
14010,6,2,16,8,4.333333333333333,7,16,13,0
14062,5,2,7,7,4.833333333333333,4,6,17,0
14072,1,1,9,6,4.5,5,15,22,0
14099,6,3,10,10,3.3333333333333335,7,11,16,0
14147,6,4,13,11,4.666666666666667,7,8,20,0
14182,5,1,7,6,5.666666666666667,2,8,24,0
14188,1,3,13,6,3,4,11,22,0
14193,1,0,10,6,4.5,8,7,20,0
14238,1,3,7,6,3.3333333333333335,10,13,17,0
14280,6,7,23,7,4.166666666666667,9,17,21,0
14285,6,5,11,16,3.3333333333333335,6,14,12,0
14286,1,1,9,7,3,7,16,16,0
14372,6,2,12,13,4.5,6,10,15,0
14391,6,4,21,11,5.666666666666667,6,13,19,0
14443,6,0,7,8,4.166666666666667,3,13,20,0
14444,6,4,16,11,3,4,12,23,0
14460,6,1,26,6,4.833333333333333,2,15,17,0
14526,6,7,12,6,3.1666666666666665,2,6,23,0
14527,6,4,17,13,3.1666666666666665,7,13,20,0
14537,6,1,16,22,3,5,15,20,0
14609,6,13,7,6,4.166666666666667,2,9,20,0
14618,1,0,7,6,1.3333333333333333,11,7,23,0
14669,6,8,23,23,3.3333333333333335,11,8,17,0
14724,6,18,34,21,3,8,14,22,0
14787,6,2,7,10,5.5,2,7,21,0
14792,1,3,10,7,5.5,7,6,27,0
14851,1,2,10,6,3,5,3,21,0
14898,1,2,12,6,3,10,15,8,0
14904,6,0,11,11,4.833333333333333,4,7,20,0
14929,6,0,9,11,2.1666666666666665,10,17,15,0
14992,6,2,7,9,4.333333333333333,2,6,18,0
14998,6,5,17,6,5.666666666666667,3,12,18,0
15018,4,3,15,21,3.3333333333333335,14,18,10,3
15071,4,0,18,6,5.333333333333333,4,8,20,1
15131,6,4,7,10,4.333333333333333,11,3,22,0
15160,5,5,8,7,3.5,2,7,18,0
15224,6,14,12,6,3.6666666666666665,2,4,24,0
