uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
443,3,10,15,23,5.666666666666667,7,6,22,0
519,2,4,12,6,4.333333333333333,7,7,24,0
549,3,2,12,9,4.666666666666667,3,5,18,0
555,2,3,10,6,4.333333333333333,6,8,24,0
556,3,2,26,7,4.666666666666667,8,16,17,0
566,3,3,18,8,3.1666666666666665,10,14,16,0
589,2,4,8,7,5.333333333333333,3,6,23,0
606,3,4,10,10,5.333333333333333,3,10,23,0
609,3,7,21,27,2.5,6,9,21,0
640,2,5,9,6,4.166666666666667,2,7,22,0
671,2,2,7,6,3.3333333333333335,3,3,21,0
683,3,1,19,15,4.5,7,6,16,0
685,3,7,19,22,5,2,8,23,0
686,2,4,8,7,2.8333333333333335,7,12,26,0
734,2,1,7,6,4.333333333333333,4,9,16,0
747,2,0,7,6,1,14,7,16,0
757,2,2,7,6,2.6666666666666665,2,9,26,0
766,3,8,13,21,5.333333333333333,3,9,18,0
806,3,2,8,11,3.3333333333333335,5,10,20,0
834,3,9,8,7,4,7,4,19,0
907,3,4,8,10,2.8333333333333335,8,5,23,0
918,2,2,12,6,4.666666666666667,3,5,19,0
919,3,7,9,8,3.6666666666666665,9,9,17,0
923,3,2,22,14,3.6666666666666665,4,7,24,0
963,3,7,8,17,4.5,5,6,22,0
990,3,14,10,20,3.6666666666666665,10,8,21,0
1012,3,9,14,12,3.5,12,17,16,0
1044,2,1,7,6,4.166666666666667,4,7,24,0
1068,3,3,13,10,3.6666666666666665,2,10,16,0
1082,3,3,15,14,4.666666666666667,4,7,22,0
1084,3,5,10,10,4,5,6,20,0
1100,3,1,11,10,3.8333333333333335,10,8,16,0
1118,3,4,9,8,4.666666666666667,4,9,19,0
1141,3,9,13,15,2.6666666666666665,6,9,18,0
1142,2,0,12,7,3.1666666666666665,12,14,17,0
1203,3,3,8,9,4.333333333333333,4,10,23,0
1435,3,10,7,15,3.3333333333333335,9,12,8,0
1436,2,2,9,6,4.166666666666667,4,5,28,0
1440,2,1,11,6,2.1666666666666665,11,15,18,0
1459,3,0,7,8,2.6666666666666665,4,9,15,0
1463,2,2,13,6,1.8333333333333333,4,9,18,0
1524,2,3,7,6,2.5,5,17,17,0
1557,3,3,26,16,3.1666666666666665,3,6,24,0
1588,2,1,10,6,4.166666666666667,7,7,18,0
