uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
436,3,5,11,18,5.666666666666667,7,13,20,0
441,3,2,7,15,2.1666666666666665,8,5,17,0
446,1,1,7,6,4.833333333333333,2,7,24,0
467,1,3,9,6,4.666666666666667,2,3,20,0
479,3,4,13,15,4.333333333333333,7,10,20,0
488,2,5,13,21,2.8333333333333335,5,12,21,1
555,1,3,10,6,4.333333333333333,6,8,24,0
601,3,8,7,6,3.8333333333333335,3,8,16,0
611,3,12,18,7,5.166666666666667,6,16,20,0
614,3,4,14,11,5.666666666666667,4,8,24,0
663,1,1,7,6,2.1666666666666665,6,11,16,0
676,3,5,9,13,4.333333333333333,9,17,17,0
686,1,4,8,7,2.8333333333333335,7,12,26,0
744,1,0,11,6,3.8333333333333335,5,21,24,0
770,3,3,12,12,2.8333333333333335,8,10,22,0
777,3,14,8,6,2,2,9,19,0
779,1,1,7,6,5.5,2,10,23,0
815,3,4,32,20,5,5,7,24,0
907,3,4,8,10,2.8333333333333335,8,5,23,0
963,3,7,8,17,4.5,5,6,22,0
969,3,3,21,12,5,5,8,16,0
990,3,14,10,20,3.6666666666666665,10,8,21,0
1035,3,2,10,19,2.6666666666666665,6,9,25,0
1064,3,5,15,15,5,11,14,21,0
1068,3,3,13,10,3.6666666666666665,2,10,16,0
1082,3,3,15,14,4.666666666666667,4,7,22,0
1084,3,5,10,10,4,5,6,20,0
1130,1,2,9,6,3.6666666666666665,6,12,18,0
1159,1,5,7,6,2.5,9,12,12,0
1166,3,1,7,12,3.1666666666666665,7,6,24,0
1174,2,7,7,9,3.3333333333333335,11,21,5,1
1235,3,4,7,11,4.833333333333333,2,17,14,0
1239,3,7,11,12,4.333333333333333,5,8,14,0
1328,3,4,13,6,2.8333333333333335,11,5,9,0
1391,1,0,10,6,2.6666666666666665,3,9,22,0
1429,1,2,7,6,5.333333333333333,4,4,16,0
1440,1,1,11,6,2.1666666666666665,11,15,18,0
1524,1,3,7,6,2.5,5,17,17,0
1531,1,2,9,6,3.8333333333333335,2,10,19,0
1534,3,4,12,11,3.8333333333333335,5,11,19,0
1636,3,6,18,12,1.8333333333333333,3,12,21,0
1643,3,2,25,10,6,13,19,12,0
1686,1,4,7,6,4.5,4,4,24,0
1691,3,7,9,6,3,9,12,9,0
1701,1,5,7,6,2.3333333333333335,4,3,19,0
1759,3,3,28,6,5.166666666666667,2,15,20,0
1764,3,1,14,7,4.166666666666667,4,6,22,0
1768,3,4,9,13,3.1666666666666665,3,7,22,0
1807,1,3,7,6,4,6,5,23,0
1851,1,1,12,6,2.8333333333333335,2,9,20,0
1852,1,1,14,6,3,6,19,19,0
1936,1,0,10,6,4.5,4,14,22,0
2044,3,1,23,14,3.3333333333333335,8,17,20,0
2055,3,8,11,6,5,6,20,28,0
2084,3,2,10,10,5.5,6,8,15,0
2096,3,7,20,15,4.333333333333333,4,9,22,0
2120,3,1,13,8,2.8333333333333335,6,9,13,0
2128,1,0,13,6,5.166666666666667,2,5,23,0
2134,3,0,19,6,5.166666666666667,14,3,4,0
2203,3,2,22,11,5,7,15,24,0
2215,1,3,7,6,4.333333333333333,3,9,21,0
2232,1,2,10,6,5.166666666666667,4,5,21,0
2246,3,5,15,20,1.5,8,9,17,0
2264,1,1,13,6,4.333333333333333,9,10,16,0
2299,2,3,7,13,3.8333333333333335,5,6,14,3
2317,1,5,7,6,4.166666666666667,3,8,16,0
2341,1,3,7,6,1.5,2,5,17,0
2400,1,4,7,7,5.333333333333333,2,10,14,0
2402,1,4,8,6,3.1666666666666665,10,14,20,0
2412,3,2,7,14,4.333333333333333,10,8,18,0
2445,3,7,14,7,4.833333333333333,5,7,18,0
2458,3,4,14,14,3.8333333333333335,8,6,18,0
2473,3,2,20,6,4.666666666666667,11,15,15,0
2495,1,2,8,6,5.166666666666667,5,4,20,0
2505,3,12,18,22,4.166666666666667,4,9,22,0
2576,3,3,21,10,4,5,3,23,0
2614,1,1,11,6,3,4,12,17,0
2636,3,4,15,8,5,2,5,19,0
2685,3,2,12,8,2.1666666666666665,2,4,13,0
2691,1,2,7,6,2.6666666666666665,7,13,21,0
2823,1,0,7,6,3.3333333333333335,2,3,24,0
2960,1,1,9,6,2.8333333333333335,13,17,14,0
2984,2,7,28,25,3.6666666666666665,14,18,20,3
2997,2,8,13,20,5.666666666666667,5,8,16,3
3036,1,1,7,6,2.6666666666666665,9,13,16,0
3114,3,5,12,10,1.6666666666666667,2,4,17,0
3130,3,4,11,17,6,3,5,24,0
3227,3,7,7,6,5.166666666666667,2,6,24,0
3243,3,1,14,12,2.8333333333333335,7,6,19,0
3322,3,10,26,24,2.5,8,17,18,0
3334,3,7,7,8,2.6666666666666665,5,18,11,0
3350,3,8,11,12,5,2,8,24,0
3443,3,10,8,16,3.6666666666666665,13,19,10,0
3467,3,1,9,17,3.8333333333333335,11,8,8,0
3518,3,5,28,24,2.6666666666666665,4,4,20,0
3522,3,4,11,14,3.8333333333333335,5,7,15,0
3540,1,5,11,7,2.5,7,9,23,0
3564,3,3,20,17,4.5,8,8,19,0
3575,3,5,19,17,3,13,20,20,0
3623,3,3,46,38,3.6666666666666665,14,21,13,0
3635,3,5,21,25,3.3333333333333335,6,10,7,0
3658,3,5,10,10,4.166666666666667,3,13,21,0
3664,3,4,13,14,3.1666666666666665,4,7,14,0
3696,3,7,7,17,5.666666666666667,2,3,25,0
3707,3,17,25,22,3.1666666666666665,12,13,19,0
3732,3,10,22,25,2.1666666666666665,12,9,15,0
3764,3,4,9,13,4.166666666666667,7,12,11,0
3808,3,4,23,20,1.8333333333333333,9,7,20,0
3833,3,4,7,12,2,4,8,9,0
3855,1,5,7,6,2.5,2,3,20,0
3899,3,7,19,10,2.8333333333333335,3,8,18,0
3900,3,7,7,27,4,7,9,17,0
3905,2,31,37,40,1.5,14,19,4,0
3917,3,1,20,19,4,10,13,8,0
3940,3,6,18,12,2.8333333333333335,6,6,19,0
3984,3,5,7,9,5,4,13,22,0
4032,3,0,7,18,1.5,9,13,12,0
4051,3,5,19,22,2.1666666666666665,6,8,21,0
4079,3,2,13,8,2.5,7,11,12,0
4086,3,0,8,9,2,6,13,15,0
4090,3,2,10,10,2,7,10,20,0
4124,3,1,8,11,3.5,2,4,19,0
4183,3,10,7,7,3.6666666666666665,7,6,16,0
4211,3,5,10,8,2.1666666666666665,11,14,12,0
4231,3,3,9,20,1.3333333333333333,13,17,6,0
4242,3,6,7,9,3.5,6,7,18,0
4277,3,1,7,8,3.6666666666666665,10,6,22,0
4289,3,12,7,19,4.833333333333333,10,17,22,0
4295,3,7,7,8,2,7,11,17,0
4298,3,14,10,20,1.6666666666666667,7,5,14,0
4322,2,31,7,14,3.6666666666666665,11,15,16,0
4345,3,6,22,16,4.333333333333333,2,7,22,0
4356,3,5,7,12,2.1666666666666665,10,3,16,0
4373,3,2,25,11,2.8333333333333335,8,9,16,0
4377,3,10,12,7,3.1666666666666665,6,5,23,0
4393,3,2,7,12,1,4,19,22,0
4423,3,3,7,12,4.666666666666667,5,6,20,0
4435,3,4,7,17,2.5,7,10,18,0
4449,3,2,22,17,3,7,13,19,0
4453,3,4,12,14,3.5,3,8,13,0
4466,3,7,7,11,2.6666666666666665,13,6,8,0
4540,3,3,19,29,3,10,13,21,0
4547,3,4,10,11,2.5,7,15,15,0
4576,3,2,11,11,1.3333333333333333,6,7,15,0
4584,3,3,17,9,2.6666666666666665,7,6,20,0
4586,3,3,22,10,3.3333333333333335,8,16,13,0
4620,3,6,12,7,3.5,5,6,17,0
4650,3,8,19,23,4.333333333333333,3,6,21,0
4678,3,5,7,15,3,13,19,8,0
4726,3,12,18,6,3.8333333333333335,4,8,24,0
4803,3,10,26,24,5.333333333333333,2,4,20,0
4821,1,0,7,6,3.5,14,18,6,0
4856,3,5,17,16,3.8333333333333335,9,13,16,0
4862,3,3,13,13,4.166666666666667,10,14,19,0
4891,3,3,7,19,3.1666666666666665,7,14,8,0
4897,3,3,10,13,1.8333333333333333,5,9,18,0
4999,3,2,10,9,2,6,12,15,0
5007,3,2,10,8,3,10,5,21,0
5024,1,0,12,6,1.6666666666666667,7,16,16,0
5030,3,14,17,29,2.6666666666666665,14,10,17,0
5041,3,9,7,8,2.6666666666666665,3,8,23,0
5051,3,4,10,10,2.5,4,5,19,0
5060,3,3,11,13,1.8333333333333333,9,11,12,0
5126,3,7,8,7,3.1666666666666665,5,3,24,0
5135,1,3,7,6,3,8,12,6,0
5208,3,10,17,20,2.5,12,21,19,0
5211,3,3,14,14,2.5,5,13,24,0
5236,3,7,16,18,3.5,3,13,18,0
5239,1,5,7,6,1.3333333333333333,7,11,16,0
5240,3,9,10,23,3,4,12,26,0
5302,3,4,10,11,3.5,11,15,11,0
5307,1,0,12,6,2.8333333333333335,13,15,14,0
5312,3,7,18,25,3.5,2,15,25,0
5323,3,4,7,13,2.3333333333333335,13,16,9,0
5431,1,0,11,6,4.5,12,21,18,0
5456,3,10,14,8,4.833333333333333,5,7,16,0
5506,1,1,12,7,3.5,13,19,16,0
5644,3,4,17,12,3.5,6,12,14,0
5680,3,4,7,9,4.166666666666667,4,18,21,0
