uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
428,6,6,12,7,4.166666666666667,7,7,17,0
488,7,5,13,21,2.8333333333333335,5,12,21,1
519,5,4,12,6,4.333333333333333,7,7,24,0
532,5,1,10,6,4.833333333333333,4,7,17,0
554,5,3,7,6,4.833333333333333,2,10,19,0
555,5,3,10,6,4.333333333333333,6,8,24,0
558,5,0,7,7,3,2,15,20,0
586,6,3,10,18,3.1666666666666665,8,7,20,0
601,6,8,7,6,3.8333333333333335,3,8,16,0
606,6,4,10,10,5.333333333333333,3,10,23,0
661,6,2,8,9,4.333333333333333,2,13,20,0
663,5,1,7,6,2.1666666666666665,6,11,16,0
671,5,2,7,6,3.3333333333333335,3,3,21,0
683,6,1,19,15,4.5,7,6,16,0
685,6,7,19,22,5,2,8,23,0
777,6,14,8,6,2,2,9,19,0
788,6,5,7,10,4.666666666666667,6,6,21,0
800,7,7,25,19,3.8333333333333335,4,9,20,1
815,6,4,32,20,5,5,7,24,0
878,6,1,33,19,4.333333333333333,3,12,16,0
1035,6,2,10,19,2.6666666666666665,6,9,25,0
1046,6,3,13,6,3,11,6,16,0
1048,6,0,15,7,1.6666666666666667,7,11,18,0
1085,6,0,17,8,3.1666666666666665,10,19,11,0
1100,6,1,11,10,3.8333333333333335,10,8,16,0
1118,6,4,9,8,4.666666666666667,4,9,19,0
1142,6,0,12,7,3.1666666666666665,12,14,17,0
1274,5,1,11,6,4.333333333333333,2,9,18,0
1345,6,4,15,15,4,5,10,23,0
1352,6,7,14,28,1.1666666666666667,10,10,16,0
1454,6,0,22,6,4,3,13,20,0
1460,5,2,8,6,3.1666666666666665,3,6,23,0
1616,6,3,19,6,1.8333333333333333,2,7,12,0
1759,6,3,28,6,5.166666666666667,2,15,20,0
1936,5,0,10,6,4.5,4,14,22,0
1958,6,7,32,9,5,10,12,19,0
1978,6,3,14,6,5.5,3,11,18,0
2023,5,0,7,7,4.5,5,14,17,0
2029,5,0,7,7,4.666666666666667,9,14,17,0
2034,6,5,16,6,5.5,5,12,23,0
2035,5,1,10,6,4,7,13,20,0
2088,5,2,7,6,4.5,2,3,20,0
2107,5,3,12,6,3.6666666666666665,8,7,20,0
2119,6,4,7,9,5.333333333333333,2,4,18,0
2124,5,0,9,7,2.5,8,7,17,0
2127,6,4,11,9,3.8333333333333335,2,6,21,0
2179,5,2,12,6,5.166666666666667,3,13,18,0
2185,5,2,10,6,4,4,6,21,0
2203,6,2,22,11,5,7,15,24,0
2215,5,3,7,6,4.333333333333333,3,9,21,0
2231,6,10,11,6,3.3333333333333335,7,5,20,0
2232,5,2,10,6,5.166666666666667,4,5,21,0
2255,6,2,12,12,4.166666666666667,11,12,22,0
2261,5,1,7,6,4.833333333333333,4,6,24,0
2264,5,1,13,6,4.333333333333333,9,10,16,0
2283,5,4,9,7,5,3,3,19,0
2305,6,3,9,10,4.166666666666667,3,3,22,0
2340,5,0,7,6,2.6666666666666665,2,4,21,0
2389,5,0,7,6,3,8,14,13,0
2400,5,4,7,7,5.333333333333333,2,10,14,0
2408,6,0,7,8,3.5,9,14,16,0
2415,6,14,7,12,3,3,11,20,0
2416,6,5,10,7,4.333333333333333,6,5,21,0
2440,6,9,24,23,3.5,8,8,14,0
2445,6,7,14,7,4.833333333333333,5,7,18,0
2465,6,7,11,20,5.666666666666667,12,13,24,0
2471,5,3,7,6,3.6666666666666665,2,4,24,0
2489,7,7,31,24,2.6666666666666665,11,10,19,1
2514,6,1,14,10,4.833333333333333,4,14,20,0
2517,6,0,14,6,4.833333333333333,3,10,19,0
2520,4,20,19,19,2.3333333333333335,12,3,16,0
2537,6,6,17,17,5.5,5,5,17,0
2547,5,2,7,6,4.333333333333333,2,15,18,0
2576,6,3,21,10,4,5,3,23,0
2585,5,1,7,6,3.8333333333333335,7,4,19,0
2614,5,1,11,6,3,4,12,17,0
2621,6,2,7,9,3.8333333333333335,2,6,19,0
2709,6,4,11,10,2.5,3,6,24,0
2781,6,7,15,8,4.333333333333333,8,17,22,0
2954,5,1,13,6,2.1666666666666665,5,9,20,0
2955,5,0,7,6,3,4,17,20,0
3036,5,1,7,6,2.6666666666666665,9,13,16,0
3130,6,4,11,17,6,3,5,24,0
3152,6,2,10,20,4.333333333333333,8,16,22,0
3162,5,1,7,6,3.5,6,18,11,0
3169,5,1,7,6,3.5,10,6,27,0
3187,6,2,7,9,4.666666666666667,2,13,22,0
3243,6,1,14,12,2.8333333333333335,7,6,19,0
3291,6,8,7,8,3.3333333333333335,10,10,4,0
3314,6,4,31,19,3.3333333333333335,7,7,17,0
3349,7,3,20,16,2.8333333333333335,13,13,18,3
3377,6,10,19,21,4.166666666666667,8,12,18,0
3385,6,8,29,35,3.3333333333333335,12,17,14,0
3424,6,6,8,13,3.6666666666666665,7,10,20,0
3427,6,3,13,11,1.8333333333333333,10,17,12,0
3481,5,0,7,6,2.1666666666666665,10,8,14,0
3488,5,6,8,6,3.5,8,13,16,0
3522,6,4,11,14,3.8333333333333335,5,7,15,0
3550,6,12,17,25,4.5,10,10,22,0
3593,6,7,8,10,2.1666666666666665,6,3,16,0
3596,6,8,16,20,2.6666666666666665,8,7,18,0
3602,5,3,7,6,3.8333333333333335,7,4,9,0
3621,6,4,7,14,1.8333333333333333,10,8,18,0
3625,6,3,10,13,3.3333333333333335,11,7,12,0
3674,6,5,19,6,3.1666666666666665,12,5,15,0
3715,6,4,12,18,4,2,8,15,0
3752,5,3,7,6,1,9,9,17,0
3816,6,7,11,10,3.8333333333333335,8,7,19,0
3845,6,5,7,9,1.8333333333333333,12,14,18,0
3878,6,10,26,23,1.3333333333333333,7,11,28,0
3921,6,5,7,12,2.8333333333333335,10,21,4,0
3952,5,0,7,6,1.6666666666666667,8,15,20,0
3959,6,2,8,10,2.6666666666666665,9,12,16,0
3981,6,4,8,10,4,4,8,21,0
3986,6,12,26,33,3.3333333333333335,13,20,12,0
3988,6,2,14,13,1.3333333333333333,11,18,17,0
3991,6,5,10,14,3.5,6,10,10,0
4099,6,7,8,8,2.1666666666666665,7,8,15,0
4100,6,1,8,12,1.6666666666666667,5,12,17,0
4119,6,10,27,25,3.8333333333333335,8,10,7,0
4124,6,1,8,11,3.5,2,4,19,0
4159,6,4,7,18,4.166666666666667,6,8,18,0
4160,5,2,7,6,1.1666666666666667,7,4,20,0
4212,6,8,21,22,4.5,4,7,22,0
4319,5,0,7,6,5,10,11,16,0
4321,5,2,9,6,1.8333333333333333,11,15,16,0
4344,6,7,7,12,1.3333333333333333,8,16,17,0
4366,6,3,19,16,5.166666666666667,9,14,22,0
4369,6,6,19,25,3.1666666666666665,12,21,15,0
