uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
504,2,4,24,23,3.5,7,13,13,0
506,2,4,14,10,4.166666666666667,4,5,27,0
519,1,4,12,6,4.333333333333333,7,7,24,0
543,1,2,7,6,2.1666666666666665,2,3,20,0
579,2,5,13,11,2.3333333333333335,5,3,19,0
589,1,4,8,7,5.333333333333333,3,6,23,0
603,1,3,10,6,3.6666666666666665,6,10,17,0
604,2,5,21,15,3.8333333333333335,4,12,21,0
606,2,4,10,10,5.333333333333333,3,10,23,0
671,1,2,7,6,3.3333333333333335,3,3,21,0
672,1,0,7,6,1.1666666666666667,3,5,27,0
676,2,5,9,13,4.333333333333333,9,17,17,0
685,2,7,19,22,5,2,8,23,0
711,1,1,7,6,1.3333333333333333,2,7,20,0
757,1,2,7,6,2.6666666666666665,2,9,26,0
764,2,1,16,6,1.1666666666666667,14,3,20,0
785,1,5,7,6,3.8333333333333335,3,9,21,0
797,2,3,18,11,4.166666666666667,9,11,20,0
803,2,10,11,21,5.333333333333333,5,16,21,0
878,2,1,33,19,4.333333333333333,3,12,16,0
918,1,2,12,6,4.666666666666667,3,5,19,0
924,2,2,14,16,4.833333333333333,4,15,24,0
1035,2,2,10,19,2.6666666666666665,6,9,25,0
1069,1,5,7,6,5.333333333333333,5,15,13,0
1082,2,3,15,14,4.666666666666667,4,7,22,0
1085,2,0,17,8,3.1666666666666665,10,19,11,0
1122,1,2,7,7,3.1666666666666665,4,9,21,0
1136,2,7,25,18,4,13,18,14,0
1141,2,9,13,15,2.6666666666666665,6,9,18,0
1159,1,5,7,6,2.5,9,12,12,0
1203,2,3,8,9,4.333333333333333,4,10,23,0
1236,1,2,9,7,3.6666666666666665,2,8,16,0
1239,2,7,11,12,4.333333333333333,5,8,14,0
1250,2,10,7,35,3.8333333333333335,8,18,16,0
1354,2,2,14,18,5.166666666666667,3,11,19,0
1412,2,4,9,13,4.833333333333333,2,7,18,0
1416,2,1,16,9,3.8333333333333335,6,15,22,0
1436,1,2,9,6,4.166666666666667,4,5,28,0
1454,2,0,22,6,4,3,13,20,0
1459,2,0,7,8,2.6666666666666665,4,9,15,0
1468,1,2,7,6,2.1666666666666665,12,14,4,0
1475,2,3,14,27,4.166666666666667,9,15,15,0
1524,1,3,7,6,2.5,5,17,17,0
1595,3,31,16,27,2.6666666666666665,14,21,5,0
1636,2,6,18,12,1.8333333333333333,3,12,21,0
1647,1,3,10,6,3.3333333333333335,8,6,20,0
1865,4,13,30,32,4.5,2,9,20,2
1876,1,2,14,6,4.5,2,5,19,0
1879,2,6,7,16,2.3333333333333335,14,14,4,0
1888,1,1,7,6,5.166666666666667,7,14,16,0
1921,2,16,25,27,6,4,16,18,0
1978,1,3,14,6,5.5,3,11,18,0
2029,1,0,7,7,4.666666666666667,9,14,17,0
2039,1,0,7,6,2.1666666666666665,2,3,16,0
2055,2,8,11,6,5,6,20,28,0
2066,2,7,7,10,2.5,14,20,8,0
2116,2,2,18,11,5.166666666666667,10,12,20,0
2127,2,4,11,9,3.8333333333333335,2,6,21,0
2192,1,0,7,6,2.1666666666666665,8,9,19,0
2200,1,2,7,6,1.3333333333333333,4,6,16,0
2218,2,3,27,6,5,13,13,15,0
2242,2,2,18,13,3.8333333333333335,11,15,19,0
2255,2,2,12,12,4.166666666666667,11,12,22,0
2256,2,7,7,11,4,8,7,15,0
2261,1,1,7,6,4.833333333333333,4,6,24,0
2262,2,4,7,16,5,3,3,28,0
2272,2,3,10,8,5.166666666666667,2,11,13,0
2305,2,3,9,10,4.166666666666667,3,3,22,0
2330,1,3,11,7,5.5,6,11,17,0
2384,1,3,9,6,4,11,12,18,0
2402,1,4,8,6,3.1666666666666665,10,14,20,0
2412,2,2,7,14,4.333333333333333,10,8,18,0
2430,2,1,7,9,3.1666666666666665,2,3,18,0
2449,1,2,7,6,3.6666666666666665,3,3,16,0
2494,3,2,7,16,3.5,6,12,13,1
2525,2,4,20,12,3,8,13,23,0
2532,2,4,8,19,4,10,12,20,0
2537,2,6,17,17,5.5,5,5,17,0
2553,1,2,7,6,3.8333333333333335,7,12,14,0
2556,2,5,31,31,4,13,11,20,0
2574,2,7,9,10,5.833333333333333,3,6,25,0
2580,4,3,25,20,6,3,11,20,3
2636,2,4,15,8,5,2,5,19,0
2658,2,1,11,13,5.333333333333333,6,8,19,0
2685,2,2,12,8,2.1666666666666665,2,4,13,0
2732,2,2,9,19,5.5,4,6,21,0
2775,2,3,8,16,2.5,9,8,12,0
2868,1,2,7,6,3.5,2,5,20,0
2952,1,2,12,6,2.8333333333333335,6,6,20,0
3026,2,1,10,13,3.5,7,11,19,0
3030,1,1,9,6,3.6666666666666665,11,11,16,0
3036,1,1,7,6,2.6666666666666665,9,13,16,0
3112,1,3,7,7,2.5,3,13,21,0
3114,2,5,12,10,1.6666666666666667,2,4,17,0
3128,2,4,19,26,5.666666666666667,3,6,24,0
3129,2,7,27,10,4.5,9,8,24,0
3152,2,2,10,20,4.333333333333333,8,16,22,0
3192,2,1,7,10,5.166666666666667,4,7,20,0
3239,2,2,9,11,5.333333333333333,4,11,23,0
3317,1,1,7,6,1.3333333333333333,11,18,15,0
3318,2,1,9,21,3.3333333333333335,2,9,20,0
3334,2,7,7,8,2.6666666666666665,5,18,11,0
3337,2,10,8,19,3.3333333333333335,11,7,17,0
3369,2,7,7,7,5.333333333333333,2,7,21,0
3374,2,7,7,7,2.3333333333333335,5,11,15,0
3375,1,3,12,6,1.6666666666666667,12,13,16,0
3377,2,10,19,21,4.166666666666667,8,12,18,0
3385,2,8,29,35,3.3333333333333335,12,17,14,0
3395,1,3,7,7,2.6666666666666665,2,6,24,0
3424,2,6,8,13,3.6666666666666665,7,10,20,0
3501,2,15,20,22,4,10,16,5,0
3519,2,7,28,22,3.3333333333333335,11,13,16,0
3541,2,2,35,30,1,14,21,4,0
3558,2,5,16,14,4.666666666666667,12,16,14,0
3564,2,3,20,17,4.5,8,8,19,0
3616,2,9,8,11,2.1666666666666665,11,9,17,0
3623,2,3,46,38,3.6666666666666665,14,21,13,0
3635,2,5,21,25,3.3333333333333335,6,10,7,0
3641,2,14,11,15,3,12,9,20,0
3643,2,5,10,22,2.1666666666666665,12,17,17,0
3649,2,7,19,27,1.6666666666666667,9,21,25,0
3687,1,3,7,6,3.5,4,7,16,0
3716,2,5,14,18,3,9,17,6,0
3768,2,6,7,14,1.1666666666666667,7,11,15,0
3781,2,3,7,10,2.3333333333333335,9,7,17,0
3847,2,3,7,13,3,6,9,18,0
3899,2,7,19,10,2.8333333333333335,3,8,18,0
3917,2,1,20,19,4,10,13,8,0
3952,1,0,7,6,1.6666666666666667,8,15,20,0
3976,2,3,21,9,2.1666666666666665,3,16,15,0
3979,2,0,11,8,1,11,11,19,0
3989,2,14,7,11,2.1666666666666665,7,18,21,0
4032,2,0,7,18,1.5,9,13,12,0
4058,2,6,8,12,2,14,8,27,0
4095,1,0,7,6,1.1666666666666667,7,9,12,0
4100,2,1,8,12,1.6666666666666667,5,12,17,0
4119,2,10,27,25,3.8333333333333335,8,10,7,0
4135,2,7,8,6,2.6666666666666665,9,11,14,0
4185,2,5,19,17,5.666666666666667,8,14,20,0
4212,2,8,21,22,4.5,4,7,22,0
4224,2,0,8,11,1.8333333333333333,12,13,17,0
4229,2,3,22,19,1.6666666666666667,7,14,22,0
4289,2,12,7,19,4.833333333333333,10,17,22,0
4327,2,5,12,12,2,10,10,13,0
4368,2,1,7,8,4,6,6,16,0
4378,2,4,7,8,3,11,18,13,0
4390,2,5,21,21,5,5,15,22,0
4399,2,9,10,14,2.6666666666666665,8,14,18,0
4401,2,0,19,6,3.8333333333333335,2,6,20,0
4425,2,6,25,26,3.1666666666666665,7,14,8,0
4442,2,5,13,10,3.6666666666666665,6,7,15,0
4449,2,2,22,17,3,7,13,19,0
4511,2,7,7,10,2.3333333333333335,5,8,18,0
4540,2,3,19,29,3,10,13,21,0
4556,3,31,11,13,2,7,10,19,0
4617,2,3,7,19,2.1666666666666665,3,9,21,0
4621,2,8,7,9,2,7,6,20,0
4658,2,6,9,9,2.1666666666666665,6,8,22,0
4704,2,7,13,14,4.666666666666667,11,10,19,0
4705,2,7,10,6,2,12,11,7,0
4726,2,12,18,6,3.8333333333333335,4,8,24,0
4736,2,0,14,11,1,2,11,20,0
4764,2,3,10,18,2.6666666666666665,9,7,17,0
4766,2,7,7,12,3.6666666666666665,13,10,19,0
4856,2,5,17,16,3.8333333333333335,9,13,16,0
4864,2,3,14,26,2.8333333333333335,14,7,13,0
5007,2,2,10,8,3,10,5,21,0
5091,2,5,8,14,1.5,11,4,14,0
5126,2,7,8,7,3.1666666666666665,5,3,24,0
5161,2,5,13,14,4.333333333333333,4,11,22,0
5163,2,2,22,21,4.5,13,17,16,0
5177,2,7,7,13,2.6666666666666665,6,15,19,0
5201,4,0,7,6,1.5,8,5,17,3
5209,2,3,23,7,2.5,11,15,9,0
5211,2,3,14,14,2.5,5,13,24,0
5217,2,4,8,15,3,5,7,17,0
5226,2,6,18,8,5,7,12,19,0
5236,2,7,16,18,3.5,3,13,18,0
5258,2,14,12,14,2.8333333333333335,12,11,18,0
5262,2,8,10,18,3.5,9,15,19,0
5312,2,7,18,25,3.5,2,15,25,0
5323,2,4,7,13,2.3333333333333335,13,16,9,0
5435,2,3,17,7,4.333333333333333,3,6,20,0
5452,2,7,10,15,1.3333333333333333,14,10,22,0
5456,2,10,14,8,4.833333333333333,5,7,16,0
5461,2,10,9,21,2.6666666666666665,11,9,19,0
5563,4,5,11,14,1.1666666666666667,9,15,11,2
5675,2,7,15,18,4.5,5,7,26,0
5759,2,6,10,9,2.6666666666666665,6,16,17,0
5772,2,2,17,12,4.333333333333333,8,11,24,0
5803,2,0,18,12,2.6666666666666665,3,8,21,0
5830,2,7,27,27,2,2,19,8,0
5884,2,5,18,17,3,10,9,15,0
5886,2,5,13,14,1.5,10,10,13,0
5939,2,5,16,20,4.5,4,13,19,0
5956,2,9,10,20,3.1666666666666665,5,9,19,0
5970,1,5,7,6,2.3333333333333335,6,6,13,0
5982,2,9,9,24,2.5,12,16,17,0
6051,2,6,11,21,1.6666666666666667,11,12,14,0
6064,2,7,11,21,1.3333333333333333,12,16,12,0
6124,2,1,8,18,4,8,11,23,0
6149,2,7,17,14,3,2,9,18,0
6169,2,4,25,15,5.166666666666667,2,10,17,0
6174,2,5,9,27,3.3333333333333335,11,19,20,0
6176,2,5,23,18,5.5,10,11,17,0
6181,2,8,10,24,2.8333333333333335,6,7,14,0
6204,2,2,22,25,4,10,8,14,0
6214,2,4,22,24,2.6666666666666665,9,15,14,0
6224,1,1,8,6,2.1666666666666665,9,9,20,0
6231,2,5,34,23,3.8333333333333335,10,16,16,0
6310,2,7,8,14,3,3,17,19,0
6334,2,8,9,17,2.5,7,21,5,0
6360,2,3,20,11,2.3333333333333335,9,17,20,0
6389,2,7,18,10,4.833333333333333,7,3,25,0
6391,4,7,24,27,3,7,14,26,3
6399,2,7,12,9,3,8,8,19,0
6400,2,6,19,10,3.3333333333333335,8,11,17,0
6417,2,5,8,10,5.166666666666667,3,9,22,0
6418,2,7,14,34,2.5,2,11,14,0
6422,2,20,30,29,4.5,7,4,20,0
6445,2,9,11,7,3.3333333333333335,5,16,25,0
6536,2,7,11,21,3.6666666666666665,13,9,19,0
6556,2,7,16,21,2.5,11,15,14,0
6584,2,4,17,23,3,9,19,10,0
6598,2,7,16,13,3.6666666666666665,2,6,21,0
6641,2,12,17,29,1.8333333333333333,9,18,10,0
6653,1,1,8,6,2.6666666666666665,7,12,21,0
6657,2,0,7,16,2.6666666666666665,6,12,19,0
6660,2,5,7,11,2.1666666666666665,4,7,19,0
6681,2,6,10,12,2.6666666666666665,12,15,17,0
6703,2,2,24,8,2,9,13,18,0
6719,2,6,15,15,4.333333333333333,3,11,16,0
6727,2,4,7,11,2.1666666666666665,10,10,12,0
6749,2,9,27,17,2.5,12,18,13,0
6765,2,2,12,17,1.8333333333333333,8,21,14,0
6819,1,3,7,7,2,12,17,7,0
6824,2,4,22,24,1.6666666666666667,10,12,10,0
6838,1,3,7,6,3,3,8,21,0
6840,2,9,10,8,3.1666666666666665,4,9,14,0
6855,2,7,28,19,2,10,14,15,0
6864,2,4,8,11,3.3333333333333335,4,6,23,0
6879,2,7,12,13,4.333333333333333,8,14,17,0
6883,2,10,10,10,1,7,12,12,0
6886,2,4,22,18,2.8333333333333335,12,18,18,0
6940,2,2,16,9,4.833333333333333,13,16,18,0
6948,2,2,7,14,3.6666666666666665,7,17,13,0
6955,2,6,16,24,2.6666666666666665,8,16,19,0
6961,2,5,8,10,2.6666666666666665,13,18,14,0
6965,2,5,14,14,3,2,7,19,0
6968,2,3,25,15,4,13,14,16,0
6980,2,10,18,25,1.1666666666666667,7,12,16,0
6991,1,1,8,7,2.3333333333333335,8,10,18,0
7007,2,4,32,25,2,12,19,20,0
7021,2,3,7,13,1,11,15,12,0
7037,2,14,20,33,3.5,12,14,11,0
7053,2,7,8,24,3,12,20,10,0
7064,2,0,7,12,1.5,13,21,11,0
7067,1,4,7,6,1.1666666666666667,13,10,9,0
7069,2,2,17,14,3.5,5,10,20,0
7070,2,7,7,15,4.5,5,12,21,0
7089,2,16,27,35,3,7,13,17,0
7112,1,0,7,7,2.3333333333333335,12,18,16,0
7114,4,7,28,24,2.5,9,10,16,3
7147,1,3,7,6,2,6,6,18,0
7165,2,4,7,8,2.8333333333333335,4,13,23,0
7170,2,3,19,9,3.6666666666666665,3,5,21,0
7197,2,3,23,6,2.3333333333333335,13,14,11,0
7213,2,4,7,7,2.3333333333333335,14,16,4,0
7216,2,14,7,10,3.6666666666666665,6,8,16,0
7246,2,5,7,12,3.6666666666666665,9,14,13,0
7256,2,10,14,27,4.333333333333333,10,21,8,0
7257,2,2,9,20,2,8,15,13,0
7270,2,3,14,14,3.1666666666666665,12,10,7,0
7290,4,6,7,27,4,8,14,21,2
7308,2,7,7,8,2.8333333333333335,2,4,18,0
7327,2,12,22,22,3,7,16,23,0
7346,2,6,15,24,1.8333333333333333,2,5,25,0
7357,2,6,7,12,2.3333333333333335,11,17,16,0
7426,2,10,16,9,2.5,11,9,14,0
7432,2,7,17,27,4,8,11,12,0
7470,2,16,7,6,2.5,14,16,15,0
7483,2,3,23,16,2.6666666666666665,12,16,22,0
7487,2,7,16,18,2.1666666666666665,5,5,9,0
7546,2,6,7,7,4,10,12,20,0
7570,2,21,21,18,3.5,8,14,17,0
7571,1,3,8,7,3.3333333333333335,13,15,13,0
7622,4,0,7,9,4.833333333333333,6,16,27,2
7632,1,3,9,7,3.5,13,13,10,0
7634,4,12,10,13,4,2,10,18,3
7647,4,8,20,21,3.1666666666666665,11,9,15,3
7653,2,5,19,16,2.5,14,9,13,0
7660,1,0,7,6,3,14,3,8,0
7678,2,3,14,21,5.333333333333333,12,12,17,0
7679,2,9,15,15,4.666666666666667,10,10,23,0
7691,2,5,11,13,1.3333333333333333,7,15,18,0
7712,2,8,9,15,2.8333333333333335,10,16,18,0
7754,1,0,7,7,3,13,18,16,0
7755,2,7,24,12,2.3333333333333335,11,18,6,0
7784,2,3,15,17,3.3333333333333335,12,17,15,0
7839,2,4,7,20,3.8333333333333335,13,7,4,0
7843,2,9,13,17,2.6666666666666665,12,11,16,0
7850,2,10,7,6,5.666666666666667,2,3,17,0
7856,2,12,32,22,5.5,9,18,14,0
7868,2,9,10,11,3.3333333333333335,2,8,21,0
7895,2,1,9,8,3,5,12,12,0
7896,3,0,11,9,5,10,11,17,1
7915,1,0,7,6,2.8333333333333335,12,13,8,0
7921,2,2,16,21,3.8333333333333335,5,13,18,0
7937,2,3,14,11,1.8333333333333333,6,7,21,0
7941,2,4,19,10,2.3333333333333335,11,10,4,0
7998,2,4,9,14,3.3333333333333335,8,7,16,0
8001,2,14,7,9,3.5,3,14,16,0
8005,2,5,7,15,4.666666666666667,2,10,21,0
8020,2,7,7,6,2.5,10,10,9,0
8033,2,0,16,8,1.8333333333333333,7,15,20,0
8041,2,7,18,18,2.8333333333333335,9,5,16,0
8063,2,9,7,6,1.8333333333333333,5,10,16,0
8131,2,3,7,12,2.5,7,6,19,0
8232,1,1,7,6,3.3333333333333335,3,12,17,0
8234,2,4,11,14,2.8333333333333335,2,11,21,0
8267,4,5,8,20,4.166666666666667,13,20,8,3
8269,2,3,11,13,3.6666666666666665,6,11,17,0
8458,2,7,21,12,2.1666666666666665,13,19,7,0
8493,1,0,11,6,4.333333333333333,7,16,16,0
8528,2,10,19,25,5.166666666666667,2,6,21,0
8544,2,1,15,6,4.5,8,6,17,0
8552,1,1,9,6,4.166666666666667,8,11,13,0
8561,2,13,7,6,1.1666666666666667,11,12,13,0
8669,2,0,11,10,3.8333333333333335,10,13,20,0
8674,2,3,7,10,3,6,8,15,0
8759,1,1,8,6,2.6666666666666665,12,11,18,0
8769,1,4,7,6,5.5,2,6,19,0
8786,1,4,8,6,1.8333333333333333,13,15,21,0
8799,1,1,7,6,4.833333333333333,5,3,20,0
8831,2,2,8,9,4.333333333333333,10,13,16,0
8842,2,17,23,27,3.5,6,18,20,0
8931,2,2,21,11,3.5,7,15,16,0
8955,2,0,15,9,4.666666666666667,6,13,20,0
8966,2,5,7,11,3,4,8,25,0
9017,2,8,32,20,5.833333333333333,2,3,23,0
9030,2,4,8,14,3.8333333333333335,6,7,21,0
9167,2,1,11,8,4.166666666666667,3,12,21,0
9190,1,2,13,6,2.3333333333333335,8,12,24,0
9229,2,5,21,7,5.333333333333333,3,9,22,0
9261,1,3,8,7,2.6666666666666665,5,16,24,0
9291,2,8,14,16,4.666666666666667,2,13,18,0
9320,1,4,7,6,2.8333333333333335,12,9,20,0
9327,2,5,26,30,3.5,11,15,19,0
9344,2,2,7,8,3.6666666666666665,10,11,15,0
9388,2,4,28,19,5,8,17,19,0
9423,2,2,7,11,4.333333333333333,4,11,19,0
9451,2,1,17,14,2.5,3,8,23,0
9465,1,3,8,6,3,5,10,12,0
9470,2,4,17,13,4.333333333333333,7,11,16,0
9490,1,2,14,6,4.5,2,6,23,0
9506,2,20,11,13,4.166666666666667,2,5,22,0
9518,2,12,32,7,5.5,9,15,22,0
9557,1,3,7,6,2.5,9,5,18,0
9623,2,3,18,9,3,7,18,23,0
9654,2,4,7,8,2.1666666666666665,7,10,16,0
9659,2,4,9,14,4,2,8,16,0
9689,2,0,20,6,5.166666666666667,7,8,22,0
9699,2,5,12,22,4.166666666666667,7,11,26,0
9717,2,2,16,9,4,5,12,27,0
9720,2,4,17,13,5.166666666666667,8,14,24,0
9744,1,1,12,6,3.3333333333333335,10,15,9,0
9842,2,2,22,22,2.8333333333333335,8,8,17,0
9875,2,6,7,9,2.1666666666666665,9,13,18,0
9900,2,3,11,8,4.5,5,10,19,0
9925,1,3,7,7,5.833333333333333,10,6,23,0
9950,1,5,7,7,2,10,16,20,0
9972,2,1,21,7,5,2,13,24,0
10045,1,2,7,7,2.1666666666666665,10,15,12,0
10073,2,2,12,12,2.3333333333333335,2,3,19,0
10077,2,6,27,17,1.5,8,15,14,0
10083,2,0,8,12,3,8,12,15,0
10137,2,2,8,12,3.1666666666666665,2,12,17,0
10150,2,9,8,9,2.8333333333333335,4,7,21,0
10162,2,2,10,9,3.6666666666666665,9,12,19,0
10181,1,3,7,7,4,2,4,14,0
10219,2,7,7,6,2.6666666666666665,2,12,17,0
10221,2,2,7,8,3.6666666666666665,9,7,20,0
10244,2,1,11,11,3,8,18,13,0
10253,2,7,14,25,3.3333333333333335,12,15,10,0
10288,2,5,24,27,2.8333333333333335,10,16,8,0
