uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
436,2,5,11,18,5.666666666666667,7,13,20,0
441,2,2,7,15,2.1666666666666665,8,5,17,0
446,5,1,7,6,4.833333333333333,2,7,24,0
467,5,3,9,6,4.666666666666667,2,3,20,0
479,2,4,13,15,4.333333333333333,7,10,20,0
488,6,5,13,21,2.8333333333333335,5,12,21,1
555,5,3,10,6,4.333333333333333,6,8,24,0
601,1,8,7,6,3.8333333333333335,3,8,16,0
611,2,12,18,7,5.166666666666667,6,16,20,0
614,2,4,14,11,5.666666666666667,4,8,24,0
663,5,1,7,6,2.1666666666666665,6,11,16,0
676,2,5,9,13,4.333333333333333,9,17,17,0
686,5,4,8,7,2.8333333333333335,7,12,26,0
744,5,0,11,6,3.8333333333333335,5,21,24,0
770,2,3,12,12,2.8333333333333335,8,10,22,0
777,1,14,8,6,2,2,9,19,0
779,5,1,7,6,5.5,2,10,23,0
815,2,4,32,20,5,5,7,24,0
907,1,4,8,10,2.8333333333333335,8,5,23,0
963,2,7,8,17,4.5,5,6,22,0
969,2,3,21,12,5,5,8,16,0
990,2,14,10,20,3.6666666666666665,10,8,21,0
1035,2,2,10,19,2.6666666666666665,6,9,25,0
1064,2,5,15,15,5,11,14,21,0
1068,2,3,13,10,3.6666666666666665,2,10,16,0
1082,2,3,15,14,4.666666666666667,4,7,22,0
1084,2,5,10,10,4,5,6,20,0
1130,5,2,9,6,3.6666666666666665,6,12,18,0
1159,1,5,7,6,2.5,9,12,12,0
1166,1,1,7,12,3.1666666666666665,7,6,24,0
1174,6,7,7,9,3.3333333333333335,11,21,5,1
1235,1,4,7,11,4.833333333333333,2,17,14,0
1239,2,7,11,12,4.333333333333333,5,8,14,0
1328,2,4,13,6,2.8333333333333335,11,5,9,0
1391,5,0,10,6,2.6666666666666665,3,9,22,0
1429,5,2,7,6,5.333333333333333,4,4,16,0
1440,5,1,11,6,2.1666666666666665,11,15,18,0
1524,5,3,7,6,2.5,5,17,17,0
1531,5,2,9,6,3.8333333333333335,2,10,19,0
1534,2,4,12,11,3.8333333333333335,5,11,19,0
1636,2,6,18,12,1.8333333333333333,3,12,21,0
1643,2,2,25,10,6,13,19,12,0
1686,5,4,7,6,4.5,4,4,24,0
1691,2,7,9,6,3,9,12,9,0
1701,1,5,7,6,2.3333333333333335,4,3,19,0
1759,2,3,28,6,5.166666666666667,2,15,20,0
1764,2,1,14,7,4.166666666666667,4,6,22,0
1768,2,4,9,13,3.1666666666666665,3,7,22,0
1807,5,3,7,6,4,6,5,23,0
1851,5,1,12,6,2.8333333333333335,2,9,20,0
1852,5,1,14,6,3,6,19,19,0
1936,5,0,10,6,4.5,4,14,22,0
2044,2,1,23,14,3.3333333333333335,8,17,20,0
2055,2,8,11,6,5,6,20,28,0
2084,2,2,10,10,5.5,6,8,15,0
2096,2,7,20,15,4.333333333333333,4,9,22,0
2120,2,1,13,8,2.8333333333333335,6,9,13,0
2128,5,0,13,6,5.166666666666667,2,5,23,0
2134,2,0,19,6,5.166666666666667,14,3,4,0
2203,2,2,22,11,5,7,15,24,0
2215,5,3,7,6,4.333333333333333,3,9,21,0
2232,5,2,10,6,5.166666666666667,4,5,21,0
2246,2,5,15,20,1.5,8,9,17,0
2264,5,1,13,6,4.333333333333333,9,10,16,0
2299,6,3,7,13,3.8333333333333335,5,6,14,3
2317,1,5,7,6,4.166666666666667,3,8,16,0
2341,5,3,7,6,1.5,2,5,17,0
2400,1,4,7,7,5.333333333333333,2,10,14,0
2402,5,4,8,6,3.1666666666666665,10,14,20,0
2412,2,2,7,14,4.333333333333333,10,8,18,0
2445,2,7,14,7,4.833333333333333,5,7,18,0
2458,2,4,14,14,3.8333333333333335,8,6,18,0
2473,2,2,20,6,4.666666666666667,11,15,15,0
2495,5,2,8,6,5.166666666666667,5,4,20,0
2505,2,12,18,22,4.166666666666667,4,9,22,0
2576,2,3,21,10,4,5,3,23,0
2614,5,1,11,6,3,4,12,17,0
2636,2,4,15,8,5,2,5,19,0
2685,2,2,12,8,2.1666666666666665,2,4,13,0
2691,5,2,7,6,2.6666666666666665,7,13,21,0
2823,5,0,7,6,3.3333333333333335,2,3,24,0
2960,5,1,9,6,2.8333333333333335,13,17,14,0
2984,6,7,28,25,3.6666666666666665,14,18,20,3
2997,6,8,13,20,5.666666666666667,5,8,16,3
3036,5,1,7,6,2.6666666666666665,9,13,16,0
3114,2,5,12,10,1.6666666666666667,2,4,17,0
3130,2,4,11,17,6,3,5,24,0
3227,1,7,7,6,5.166666666666667,2,6,24,0
3243,2,1,14,12,2.8333333333333335,7,6,19,0
3322,2,10,26,24,2.5,8,17,18,0
3334,1,7,7,8,2.6666666666666665,5,18,11,0
3350,2,8,11,12,5,2,8,24,0
3443,2,10,8,16,3.6666666666666665,13,19,10,0
3467,2,1,9,17,3.8333333333333335,11,8,8,0
3518,2,5,28,24,2.6666666666666665,4,4,20,0
3522,2,4,11,14,3.8333333333333335,5,7,15,0
3540,5,5,11,7,2.5,7,9,23,0
3564,2,3,20,17,4.5,8,8,19,0
3575,2,5,19,17,3,13,20,20,0
3623,2,3,46,38,3.6666666666666665,14,21,13,0
3635,2,5,21,25,3.3333333333333335,6,10,7,0
3658,2,5,10,10,4.166666666666667,3,13,21,0
3664,2,4,13,14,3.1666666666666665,4,7,14,0
3696,2,7,7,17,5.666666666666667,2,3,25,0
3707,2,17,25,22,3.1666666666666665,12,13,19,0
3732,2,10,22,25,2.1666666666666665,12,9,15,0
3764,2,4,9,13,4.166666666666667,7,12,11,0
3808,2,4,23,20,1.8333333333333333,9,7,20,0
3833,1,4,7,12,2,4,8,9,0
3855,5,5,7,6,2.5,2,3,20,0
3899,2,7,19,10,2.8333333333333335,3,8,18,0
3900,2,7,7,27,4,7,9,17,0
3905,6,31,37,40,1.5,14,19,4,0
