uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
446,6,1,7,6,4.833333333333333,2,7,24,0
479,4,4,13,15,4.333333333333333,7,10,20,0
519,6,4,12,6,4.333333333333333,7,7,24,0
543,6,2,7,6,2.1666666666666665,2,3,20,0
548,6,3,12,6,4.166666666666667,5,9,21,0
581,6,4,9,6,4,6,10,21,0
592,4,3,7,15,2.8333333333333335,9,8,24,0
626,4,3,15,6,2.8333333333333335,7,13,17,0
639,6,4,9,6,4.5,2,6,21,0
640,6,5,9,6,4.166666666666667,2,7,22,0
671,6,2,7,6,3.3333333333333335,3,3,21,0
687,6,0,7,6,2.3333333333333335,4,3,21,0
744,6,0,11,6,3.8333333333333335,5,21,24,0
757,6,2,7,6,2.6666666666666665,2,9,26,0
804,4,5,12,12,4.833333333333333,8,10,24,0
811,4,3,17,17,5.5,2,5,14,0
815,4,4,32,20,5,5,7,24,0
831,4,2,26,17,2.5,6,12,18,0
834,4,9,8,7,4,7,4,19,0
836,4,4,14,21,5.833333333333333,2,5,24,0
877,4,8,10,17,4.833333333333333,7,7,16,0
879,4,2,11,10,5.166666666666667,4,7,17,0
918,6,2,12,6,4.666666666666667,3,5,19,0
957,4,2,21,19,4,6,7,20,0
963,4,7,8,17,4.5,5,6,22,0
1036,6,2,8,7,2.3333333333333335,5,12,24,0
1046,4,3,13,6,3,11,6,16,0
1048,4,0,15,7,1.6666666666666667,7,11,18,0
1100,4,1,11,10,3.8333333333333335,10,8,16,0
1136,4,7,25,18,4,13,18,14,0
1142,4,0,12,7,3.1666666666666665,12,14,17,0
1159,6,5,7,6,2.5,9,12,12,0
1166,4,1,7,12,3.1666666666666665,7,6,24,0
1177,1,12,18,35,4.333333333333333,2,15,4,0
1345,4,4,15,15,4,5,10,23,0
1414,1,7,37,12,3.1666666666666665,7,19,27,0
1429,6,2,7,6,5.333333333333333,4,4,16,0
1436,6,2,9,6,4.166666666666667,4,5,28,0
1454,4,0,22,6,4,3,13,20,0
1472,6,0,12,6,5.833333333333333,2,7,19,0
1531,6,2,9,6,3.8333333333333335,2,10,19,0
1557,4,3,26,16,3.1666666666666665,3,6,24,0
1647,6,3,10,6,3.3333333333333335,8,6,20,0
1723,6,1,11,6,2.6666666666666665,6,15,14,0
1759,4,3,28,6,5.166666666666667,2,15,20,0
1768,4,4,9,13,3.1666666666666665,3,7,22,0
1851,6,1,12,6,2.8333333333333335,2,9,20,0
1859,6,0,7,6,5.166666666666667,2,8,16,0
1876,4,2,14,6,4.5,2,5,19,0
1879,4,6,7,16,2.3333333333333335,14,14,4,0
1888,6,1,7,6,5.166666666666667,7,14,16,0
2004,6,2,7,6,4.833333333333333,2,9,18,0
2029,6,0,7,7,4.666666666666667,9,14,17,0
2046,4,7,7,6,3,4,6,15,0
2068,6,0,8,6,3.1666666666666665,8,12,16,0
2072,4,10,9,8,5.166666666666667,9,10,18,0
2107,6,3,12,6,3.6666666666666665,8,7,20,0
2115,6,4,9,7,4.166666666666667,4,5,16,0
2116,4,2,18,11,5.166666666666667,10,12,20,0
2119,4,4,7,9,5.333333333333333,2,4,18,0
2120,4,1,13,8,2.8333333333333335,6,9,13,0
2134,4,0,19,6,5.166666666666667,14,3,4,0
2137,4,2,16,17,3.3333333333333335,3,8,20,0
2205,4,1,11,20,5.166666666666667,10,7,18,0
2231,4,10,11,6,3.3333333333333335,7,5,20,0
2232,6,2,10,6,5.166666666666667,4,5,21,0
2242,4,2,18,13,3.8333333333333335,11,15,19,0
2246,4,5,15,20,1.5,8,9,17,0
2289,4,3,15,12,4.666666666666667,2,8,20,0
2300,4,3,7,13,2.3333333333333335,12,8,13,0
2303,6,1,7,6,2,2,12,19,0
2304,4,1,13,10,4.166666666666667,10,12,21,0
2319,6,1,7,6,3,10,13,16,0
2330,6,3,11,7,5.5,6,11,17,0
2368,4,1,13,9,5.333333333333333,7,13,9,0
2408,4,0,7,8,3.5,9,14,16,0
2416,4,5,10,7,4.333333333333333,6,5,21,0
2494,5,2,7,16,3.5,6,12,13,1
2514,4,1,14,10,4.833333333333333,4,14,20,0
