uid,cluster,sex_drive,csbd,ppcs,soi_r_me,social_anxiety,lon,mvs,attraction_to_children
446,3,1,7,6,4.833333333333333,2,7,24,0
465,4,10,19,6,4.666666666666667,4,7,20,0
502,3,0,10,6,3.5,4,11,16,0
504,4,4,24,23,3.5,7,13,13,0
523,4,3,10,13,4.666666666666667,6,11,21,0
549,2,2,12,9,4.666666666666667,3,5,18,0
581,3,4,9,6,4,6,10,21,0
589,3,4,8,7,5.333333333333333,3,6,23,0
590,3,2,7,6,4.5,4,7,18,0
605,3,0,7,6,4,6,13,17,0
611,4,12,18,7,5.166666666666667,6,16,20,0
640,3,5,9,6,4.166666666666667,2,7,22,0
728,1,6,7,7,4.166666666666667,9,15,17,0
747,3,0,7,6,1,14,7,16,0
759,3,1,13,6,3.5,2,7,21,0
770,4,3,12,12,2.8333333333333335,8,10,22,0
825,3,0,7,6,3,11,9,12,0
834,1,9,8,7,4,7,4,19,0
877,4,8,10,17,4.833333333333333,7,7,16,0
881,4,1,13,8,4,6,8,13,0
889,3,2,12,6,4.666666666666667,2,11,19,0
904,4,3,9,11,4.333333333333333,10,7,21,0
918,3,2,12,6,4.666666666666667,3,5,19,0
919,4,7,9,8,3.6666666666666665,9,9,17,0
923,4,2,22,14,3.6666666666666665,4,7,24,0
957,4,2,21,19,4,6,7,20,0
990,4,14,10,20,3.6666666666666665,10,8,21,0
1012,4,9,14,12,3.5,12,17,16,0
1133,4,7,18,18,5.833333333333333,10,14,18,0
1145,1,5,7,8,4.5,10,3,18,0
1177,4,12,18,35,4.333333333333333,2,15,4,0
1203,1,3,8,9,4.333333333333333,4,10,23,0
1354,4,2,14,18,5.166666666666667,3,11,19,0
1412,4,4,9,13,4.833333333333333,2,7,18,0
1413,3,1,8,6,3.5,7,12,17,0
1436,3,2,9,6,4.166666666666667,4,5,28,0
1458,1,0,7,12,4.833333333333333,8,8,17,0
1459,1,0,7,8,2.6666666666666665,4,9,15,0
1520,1,5,7,8,3.8333333333333335,6,14,23,0
1531,3,2,9,6,3.8333333333333335,2,10,19,0
1534,4,4,12,11,3.8333333333333335,5,11,19,0
1557,4,3,26,16,3.1666666666666665,3,6,24,0
1588,3,1,10,6,4.166666666666667,7,7,18,0
1617,3,1,11,6,3.8333333333333335,6,9,16,0
1647,3,3,10,6,3.3333333333333335,8,6,20,0
1686,3,4,7,6,4.5,4,4,24,0
1808,1,1,7,9,2,7,12,28,0
1859,3,0,7,6,5.166666666666667,2,8,16,0
1870,3,0,9,6,3.6666666666666665,2,9,20,0
1888,3,1,7,6,5.166666666666667,7,14,16,0
1921,4,16,25,27,6,4,16,18,0
1949,4,15,17,10,6,4,8,18,0
1981,3,4,9,6,2.8333333333333335,3,6,25,0
2039,3,0,7,6,2.1666666666666665,2,3,16,0
2046,1,7,7,6,3,4,6,15,0
2058,4,10,19,9,5.333333333333333,2,6,19,0
2066,1,7,7,10,2.5,14,20,8,0
2092,4,0,9,12,4.333333333333333,6,13,21,0
2106,3,4,7,6,1.6666666666666667,5,18,13,0
2115,3,4,9,7,4.166666666666667,4,5,16,0
2120,4,1,13,8,2.8333333333333335,6,9,13,0
2128,3,0,13,6,5.166666666666667,2,5,23,0
2134,4,0,19,6,5.166666666666667,14,3,4,0
2167,3,3,7,6,5.333333333333333,4,6,25,0
2181,3,0,7,6,1.6666666666666667,10,15,13,0
2192,3,0,7,6,2.1666666666666665,8,9,19,0
2246,4,5,15,20,1.5,8,9,17,0
2250,1,1,7,10,4.5,7,8,13,0
2286,3,0,9,6,3.3333333333333335,2,5,17,0
2295,4,3,13,6,3.8333333333333335,4,8,7,0
2302,4,10,10,16,3.3333333333333335,6,11,16,0
2311,3,4,10,6,3.6666666666666665,10,7,20,0
2315,4,1,38,6,5.5,2,5,18,0
2324,1,2,7,10,1.6666666666666667,6,7,21,0
2341,3,3,7,6,1.5,2,5,17,0
2358,4,3,14,11,5.833333333333333,6,5,23,0
2380,4,2,16,13,5.333333333333333,10,13,16,0
2403,4,1,8,15,4.5,7,13,21,0
2407,3,5,7,6,4.333333333333333,2,6,20,0
2419,4,7,7,21,5.333333333333333,2,12,19,0
2449,3,2,7,6,3.6666666666666665,3,3,16,0
2473,4,2,20,6,4.666666666666667,11,15,15,0
2503,3,3,13,6,3.6666666666666665,3,4,20,0
2532,4,4,8,19,4,10,12,20,0
2538,3,0,7,6,3.8333333333333335,6,5,13,0
2588,3,5,7,6,3,4,7,20,0
2599,4,6,27,6,2.8333333333333335,2,11,20,0
2691,3,2,7,6,2.6666666666666665,7,13,21,0
2724,1,10,7,8,3.5,4,6,17,0
2732,4,2,9,19,5.5,4,6,21,0
2753,4,7,9,11,4.666666666666667,5,14,20,0
2770,1,5,7,8,5.5,3,12,21,0
2823,3,0,7,6,3.3333333333333335,2,3,24,0
2912,3,2,8,7,2.8333333333333335,5,12,16,0
2941,4,7,23,14,5.333333333333333,11,12,21,0
2942,1,2,7,12,2.5,5,8,20,0
2987,3,0,11,6,3.5,5,14,21,0
2989,1,3,8,9,5,2,4,23,0
2997,6,8,13,20,5.666666666666667,5,8,16,3
3037,3,1,7,6,4,4,7,25,0
3125,3,5,11,7,5.333333333333333,4,8,24,0
3227,1,7,7,6,5.166666666666667,2,6,24,0
3322,4,10,26,24,2.5,8,17,18,0
3324,4,7,11,24,3.6666666666666665,12,13,12,0
3334,1,7,7,8,2.6666666666666665,5,18,11,0
3347,4,5,8,14,2.6666666666666665,8,6,12,0
3367,4,4,11,14,4.166666666666667,11,13,21,0
3373,4,10,11,19,4,4,11,22,0
3374,1,7,7,7,2.3333333333333335,5,11,15,0
3375,3,3,12,6,1.6666666666666667,12,13,16,0
3391,4,3,29,33,2,7,13,21,0
3413,4,4,8,12,3.8333333333333335,8,10,19,0
3437,1,5,7,7,4.5,5,3,20,0
3443,4,10,8,16,3.6666666666666665,13,19,10,0
3485,4,14,7,15,4,12,18,8,0
3501,4,15,20,22,4,10,16,5,0
3541,4,2,35,30,1,14,21,4,0
3564,4,3,20,17,4.5,8,8,19,0
3575,4,5,19,17,3,13,20,20,0
3638,4,2,13,20,2.5,14,14,9,0
3649,4,7,19,27,1.6666666666666667,9,21,25,0
